file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
C:\lab02_clones\oracle_graal\compiler\src\jdk.graal.compiler.test\src\jdk\graal\compiler\truffle\test\SimpleInterpreterTest.java,jdk.graal.compiler.truffle.test.SimpleInterpreterTest,class,15,16,1,15,37,2,0,30,2,0.8333332,0.0,0.0,21,6,15,6,0,0,16,0,0,0,20,20,0,20,0,0,20,0,30,193,19,1,1,0,12,16,36,64,49,41,2,0,2,0,97,1,0
C:\lab02_clones\oracle_graal\compiler\src\jdk.graal.compiler\src\jdk\graal\compiler\lir\amd64\AMD64ControlFlow.java,jdk.graal.compiler.lir.amd64.AMD64ControlFlow$BranchOp,innerclass,10,10,0,10,9,3,0,8,0,0.32000002,0.0,0.0,5,0,3,0,2,0,5,0,0,0,5,1,1,0,4,0,5,0,2,39,0,0,0,0,0,0,1,5,0,5,1,0,0,0,34,9,0
C:\lab02_clones\oracle_graal\compiler\src\jdk.graal.compiler.test\src\jdk\graal\compiler\jtt\bytecode\BC_dmul.java,jdk.graal.compiler.jtt.bytecode.BC_dmul,class,2,2,0,2,3,2,0,1,3,0.0,0.0,0.0,3,1,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0,0,0,0,2,4,0,1,0,0,0,0,0,13,1,0
C:\lab02_clones\oracle_graal\compiler\src\jdk.graal.compiler.test\src\jdk\graal\compiler\truffle\test\AOTSupportCompilationTest.java,jdk.graal.compiler.truffle.test.AOTSupportCompilationTest,class,12,13,1,12,9,2,0,24,9,0.42857143,0.0,0.0,7,0,4,3,0,0,4,0,0,0,1,0,0,1,0,0,0,0,0,63,1,1,1,0,0,5,1,9,0,7,1,0,0,0,48,1,0
C:\lab02_clones\oracle_graal\compiler\src\jdk.graal.compiler\src\jdk\graal\compiler\lir\aarch64\AArch64ArithmeticOp.java,jdk.graal.compiler.lir.aarch64.AArch64ArithmeticOp$ASIMDBinaryOp,innerclass,13,13,0,13,23,3,0,28,0,0.1,0.0,0.0,2,0,0,0,1,1,2,0,0,0,5,1,0,2,3,0,2,0,0,89,0,0,0,0,0,1,0,10,1,10,1,0,0,0,40,9,0
C:\lab02_clones\oracle_graal\compiler\src\jdk.graal.compiler.test\src\jdk\graal\compiler\graph\test\graphio\NodeEncodingTest.java,jdk.graal.compiler.graph.test.graphio.NodeEncodingTest$MockStructure,innerclass,4,4,0,4,22,1,0,2,153,0.0,0.0,0.0,18,0,18,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,1,65,18,0,0,0,2,1,2,0,0,0,1,0,0,0,33,26,0
C:\lab02_clones\oracle_graal\compiler\src\jdk.graal.compiler.test\src\jdk\graal\compiler\hotspot\test\HotSpotManagedFailedSpeculationListTest.java,jdk.graal.compiler.hotspot.test.HotSpotManagedFailedSpeculationListTest,class,11,12,1,11,4,3,0,15,0,0.5,0.0,0.0,4,1,2,1,1,0,3,0,0,0,3,2,0,2,0,1,2,0,1,28,2,0,0,0,1,6,2,6,2,5,0,0,0,0,85,1,0
C:\lab02_clones\oracle_graal\compiler\src\jdk.graal.compiler.test\src\jdk\graal\compiler\truffle\test\ControlFlowExceptionPartialEvaluationTest.java,jdk.graal.compiler.truffle.test.ControlFlowExceptionPartialEvaluationTest$CallTestNode,innerclass,5,5,0,5,2,3,0,3,0,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,9,1,0,0,0,0,0,1,1,0,1,0,0,0,0,11,9,0
C:\lab02_clones\oracle_graal\compiler\src\jdk.graal.compiler.test\src\jdk\graal\compiler\core\test\DirectByteBufferTest.java,jdk.graal.compiler.core.test.DirectByteBufferTest,class,9,10,1,9,13,3,0,21,13,0.36363637,0.0,0.0,11,3,5,2,0,4,9,0,0,0,1,0,1,0,0,0,0,0,6,130,7,2,0,0,4,5,31,31,4,17,1,0,1,0,34,1,0
C:\lab02_clones\oracle_graal\compiler\src\jdk.graal.compiler\src\jdk\graal\compiler\nodes\VirtualState.java,jdk.graal.compiler.nodes.VirtualState,class,7,11,4,7,6,2,1,2,15,0.8333333,0.0,0.0,6,0,5,0,1,0,6,4,1,0,1,1,1,0,0,0,1,0,0,19,1,0,0,0,0,0,0,1,0,1,0,0,2,0,55,1025,0
