file,class,type,cbo,dit,lcom,loc,methods
\core\src\main\java\io\questdb\cairo\SymbolAsIntTypes.java,SymbolAsIntTypes,class,1,1,0,45,2
\core\src\main\java\io\questdb\cairo\SymbolAsStrTypes.java,SymbolAsStrTypes,class,1,1,0,44,2
\core\src\main\java\io\questdb\cairo\SymbolColumnIndexer.java,SymbolColumnIndexer,class,7,1,0.73,183,13
\core\src\main\java\io\questdb\cairo\SymbolCountProvider.java,SymbolCountProvider,class,1,1,0,30,1
\core\src\main\java\io\questdb\cairo\SymbolMapReader.java,SymbolMapReader,class,2,2,0.17,60,1
\core\src\main\java\io\questdb\cairo\SymbolMapReaderImpl.java,SymbolMapReaderImpl,class,24,1,0.86,364,25
\core\src\main\java\io\questdb\cairo\SymbolMapUtil.java,SymbolMapUtil,class,15,1,0.78,225,5
\core\src\main\java\io\questdb\cairo\SymbolMapWriter.java,SymbolMapWriter,class,21,1,0.9,511,23
\core\src\main\java\io\questdb\cairo\SymbolValueCountCollector.java,SymbolValueCountCollector,class,1,1,0,33,1
\core\src\main\java\io\questdb\cairo\TableColumnMetadata.java,TableColumnMetadata,class,4,1,0.78,229,19
\core\src\main\java\io\questdb\cairo\TableConverter.java,TableConverter,class,18,1,0.78,225,2
\core\src\main\java\io\questdb\cairo\TableFlagResolver.java,TableFlagResolver,class,1,1,0,13,1
\core\src\main\java\io\questdb\cairo\TableFlagResolverImpl.java,TableFlagResolverImpl,class,7,1,0,44,3
\core\src\main\java\io\questdb\cairo\TableNameRegistry.java,TableNameRegistry,class,5,2,0.75,202,7
\core\src\main\java\io\questdb\cairo\TableNameRegistryRO.java,TableNameRegistryRO,class,4,2,0.62,130,10
\core\src\main\java\io\questdb\cairo\TableNameRegistryRW.java,TableNameRegistryRW,class,4,2,0.74,189,6
\core\src\main\java\io\questdb\cairo\TableNameRegistryStore.java,TableNameRegistryStore,class,27,1,0.92,619,12
\core\src\main\java\io\questdb\cairo\TableReader.java,TableReader,class,33,1,0.98,2037,85
\core\src\main\java\io\questdb\cairo\TableReaderMetadata.java,TableReaderMetadata,class,18,2,0.9,507,26
\core\src\main\java\io\questdb\cairo\TableReaderMetadataColumn.java,TableReaderMetadataColumn,class,2,2,0.31,72,3
