file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
C:\lab02_clones\quarkusio_quarkus\core\deployment\src\main\java\io\quarkus\deployment\builditem\nativeimage\NativeImageResourcePatternsBuildItem.java,io.quarkus.deployment.builditem.nativeimage.NativeImageResourcePatternsBuildItem,class,2,3,1,2,4,3,0,0,2,0.5,0.0,0.0,4,1,3,1,0,0,3,0,0,0,2,0,0,2,0,0,2,0,0,76,3,0,0,0,0,2,0,2,0,2,0,0,1,0,91,17,0
C:\lab02_clones\quarkusio_quarkus\core\deployment\src\main\java\io\quarkus\deployment\builditem\SnapStartDefaultValueBuildItem.java,io.quarkus.deployment.builditem.SnapStartDefaultValueBuildItem,class,1,1,0,1,2,3,0,0,0,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,1,0,0,1,0,0,1,0,0,9,1,0,0,0,0,0,0,1,0,1,0,0,0,0,16,17,0
C:\lab02_clones\quarkusio_quarkus\core\deployment\src\test\java\io\quarkus\deployment\util\JandexUtilTest.java,io.quarkus.deployment.util.JandexUtilTest$AbstractSingleImpl,innerclass,1,1,0,1,0,2,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0
C:\lab02_clones\quarkusio_quarkus\docs\src\main\java\io\quarkus\docs\generation\CopyExampleSource.java,io.quarkus.docs.generation.CopyExampleSource$Anonymous1,anonymous,1,1,0,1,9,1,0,18,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,48,1,2,2,2,1,11,0,10,4,8,7,0,0,0,43,-1,0
C:\lab02_clones\quarkusio_quarkus\core\runtime\src\main\java\io\quarkus\runtime\graal\InetRunTime.java,io.quarkus.runtime.graal.Inet4LoopbackAccessor,class,0,2,2,0,1,1,0,0,0,0.0,NaN,NaN,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,16,0
C:\lab02_clones\quarkusio_quarkus\core\deployment\src\main\java\io\quarkus\deployment\IsContainerRuntimeWorking.java,io.quarkus.deployment.IsContainerRuntimeWorking$DockerHostStrategy,innerclass,2,2,0,2,10,1,0,10,0,0.33333334,0.0,0.0,3,0,3,0,0,0,3,0,0,0,2,1,0,2,0,0,2,0,3,45,4,0,1,2,0,5,0,7,0,6,4,0,0,0,79,12,0
C:\lab02_clones\quarkusio_quarkus\core\deployment\src\main\java\io\quarkus\deployment\builditem\nativeimage\RuntimeInitializedClassBuildItem.java,io.quarkus.deployment.builditem.nativeimage.RuntimeInitializedClassBuildItem,class,1,3,2,1,2,3,0,0,0,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,1,0,0,1,0,0,1,0,0,9,1,0,0,0,0,0,0,1,0,1,0,0,0,0,17,17,0
C:\lab02_clones\quarkusio_quarkus\core\deployment\src\main\java\io\quarkus\deployment\dev\io\NioThreadPoolDevModeProcessor.java,io.quarkus.deployment.dev.io.NioThreadPoolDevModeProcessor,class,7,7,0,7,1,1,0,1,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1,0
C:\lab02_clones\quarkusio_quarkus\devtools\cli\src\main\java\io\quarkus\cli\image\Build.java,io.quarkus.cli.image.Build,class,9,10,1,9,6,3,0,13,6,0.75,0.0,0.0,4,0,4,0,0,0,4,0,0,0,2,2,0,2,0,0,2,0,2,25,2,0,0,0,0,20,0,4,5,4,1,0,0,0,56,1,0
C:\lab02_clones\quarkusio_quarkus\extensions\arc\deployment\src\test\java\io\quarkus\arc\test\config\ConfigMappingTest.java,io.quarkus.arc.test.config.ConfigMappingTest$SomeTypes,interface,3,3,0,3,13,1,0,0,78,0.0,0.0,0.0,13,0,0,0,0,13,13,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,14,0,0,0,0,0,0,0,0,20,1,0
