file,class,type,cbo,dit,lcom,loc,methods
\test\jdk\sun\security\krb5\auto\NewSalt.java,NewSalt,class,3,1,0.25,67,1
\test\jdk\sun\security\krb5\auto\NoAddresses.java,NoAddresses,class,8,1,0.55,110,1
\test\jdk\sun\security\krb5\auto\NoInitNoKeytab.java,NoInitNoKeytab,class,2,1,0.26,68,1
\test\jdk\sun\security\krb5\auto\NonAscii.java,NonAscii,class,1,1,0,47,1
\test\jdk\sun\security\krb5\auto\NoneReplayCacheTest.java,NoneReplayCacheTest,class,2,1,0.31,72,1
\test\jdk\sun\security\krb5\auto\NonMutualSpnego.java,NonMutualSpnego,class,1,1,0.18,61,1
\test\jdk\sun\security\krb5\auto\NullRenewUntil.java,NullRenewUntil,class,3,1,0.28,69,1
\test\jdk\sun\security\krb5\auto\OkAsDelegate.java,OkAsDelegate,class,7,1,0.67,151,1
\test\jdk\sun\security\krb5\auto\OkAsDelegateXRealm.java,OkAsDelegateXRealm,class,12,1,0.7,169,1
\test\jdk\sun\security\krb5\auto\OneKDC.java,OneKDC,class,10,2,0.67,150,8
\test\jdk\sun\security\krb5\auto\OnlyDesLogin.java,OnlyDesLogin,class,2,1,0.15,59,1
\test\jdk\sun\security\krb5\auto\PrincipalNameEquals.java,PrincipalNameEquals,class,2,1,0.17,60,1
\test\jdk\sun\security\krb5\auto\RealmSpecificValues.java,RealmSpecificValues,class,7,1,0.72,179,2
\test\jdk\sun\security\krb5\auto\ReferralsTest.java,ReferralsTest,class,13,1,0.87,384,16
\test\jdk\sun\security\krb5\auto\RefreshKrb5Config.java,RefreshKrb5Config,class,7,1,0.51,102,1
\test\jdk\sun\security\krb5\auto\Renew.java,Renew,class,6,1,0.52,104,1
\test\jdk\sun\security\krb5\auto\Renewal.java,Renewal,class,7,1,0.71,170,3
\test\jdk\sun\security\krb5\auto\ReplayCacheExpunge.java,ReplayCacheExpunge,class,4,1,0.39,82,2
\test\jdk\sun\security\krb5\auto\ReplayCachePrecise.java,ReplayCachePrecise,class,9,1,0.38,80,1
\test\jdk\sun\security\krb5\auto\ReplayCacheTest.java,ReplayCacheTest,class,5,1,0.33,75,1
\test\jdk\sun\security\krb5\auto\ReplayCacheTestProc.java,ReplayCacheTestProc,class,17,1,0.9,504,11
\test\jdk\sun\security\krb5\auto\ReplayCacheTestProcWithMD5.java,ReplayCacheTestProcWithMD5,class,1,1,0,37,1
\test\jdk\sun\security\krb5\auto\RRC.java,RRC,class,2,1,0.31,72,1
\test\jdk\sun\security\krb5\auto\S4U2proxy.java,S4U2proxy,class,6,1,0.41,85,1
\test\jdk\sun\security\krb5\auto\S4U2proxyGSS.java,S4U2proxyGSS,class,9,1,0.51,102,1
\test\jdk\sun\security\krb5\auto\S4U2self.java,S4U2self,class,6,1,0.66,145,1
\test\jdk\sun\security\krb5\auto\S4U2selfAsServer.java,S4U2selfAsServer,class,6,1,0.38,80,1
\test\jdk\sun\security\krb5\auto\S4U2selfAsServerGSS.java,S4U2selfAsServerGSS,class,9,1,0.5,101,1
\test\jdk\sun\security\krb5\auto\S4U2selfGSS.java,S4U2selfGSS,class,6,1,0.42,86,1
\test\jdk\sun\security\krb5\auto\S4U2selfNotF.java,S4U2selfNotF,class,8,1,0.48,96,1
\test\jdk\sun\security\krb5\auto\SaslBasic.java,SaslBasic,class,5,1,0.7,169,2
\test\jdk\sun\security\krb5\auto\SaslMutual.java,SaslMutual,class,4,1,0.54,108,1
\test\jdk\sun\security\krb5\auto\SaslUnbound.java,SaslUnbound,class,7,1,0.57,115,1
\test\jdk\sun\security\krb5\auto\SPNEGO.java,SPNEGO,class,1,1,0.14,58,1
\test\jdk\sun\security\krb5\auto\SpnegoLifeTime.java,SpnegoLifeTime,class,3,1,0.17,60,1
\test\jdk\sun\security\krb5\auto\SpnegoReqFlags.java,SpnegoReqFlags,class,4,1,0.47,95,2
\test\jdk\sun\security\krb5\auto\SpnegoUnknownMech.java,SpnegoUnknownMech,class,1,1,0.11,56,1
\test\jdk\sun\security\krb5\auto\Test5653.java,Test5653,class,5,1,0.4,83,1
\test\jdk\sun\security\krb5\auto\TicketSName.java,TicketSName,class,2,1,0.18,61,1
\test\jdk\sun\security\krb5\auto\TwoOrThree.java,TwoOrThree,class,5,1,0.4,84,1
\test\jdk\sun\security\krb5\auto\TwoPrinces.java,TwoPrinces,class,4,1,0.52,104,1
\test\jdk\sun\security\krb5\auto\TwoTab.java,TwoTab,class,7,1,0.5,101,1
\test\jdk\sun\security\krb5\auto\Unavailable.java,Unavailable,class,7,1,0.38,80,1
\test\jdk\sun\security\krb5\auto\UnboundService.java,UnboundService,class,3,1,0.47,94,1
\test\jdk\sun\security\krb5\auto\Unreachable.java,Unreachable,class,13,1,0.62,131,4
\test\jdk\sun\security\krb5\auto\UseCacheAndStoreKey.java,UseCacheAndStoreKey,class,2,1,0.32,73,1
\test\jdk\sun\security\krb5\auto\W83.java,W83,class,6,1,0.64,139,2
\test\jdk\sun\security\krb5\auto\principalProperty\PrincipalSystemPropTest.java,PrincipalSystemPropTest,class,5,1,0.67,151,11
\test\jdk\sun\security\krb5\auto\tools\KinitConfPlusProps.java,KinitConfPlusProps,class,5,1,0.73,186,7
\test\jdk\sun\security\krb5\auto\tools\KtabSalt.java,KtabSalt,class,4,1,0.36,78,1
\test\jdk\sun\security\krb5\canonicalize\Test.java,Test,class,1,1,0.21,63,1
\test\jdk\sun\security\krb5\ccache\CorruptedCC.java,CorruptedCC,class,3,1,0,47,1
\test\jdk\sun\security\krb5\ccache\DefaultFile.java,DefaultFile,class,1,1,0,48,1
\test\jdk\sun\security\krb5\ccache\EmptyCC.java,EmptyCC,class,5,1,0.31,72,1
\test\jdk\sun\security\krb5\ccache\EmptyRealmCC.java,EmptyRealmCC,class,3,1,0.29,70,1
\test\jdk\sun\security\krb5\ccache\Refresh.java,Refresh,class,5,1,0.23,65,1
\test\jdk\sun\security\krb5\ccache\TimeInCCache.java,TimeInCCache,class,4,1,0.53,106,1
\test\jdk\sun\security\krb5\ccache\TwoFiles.java,TwoFiles,class,3,1,0,46,1
\test\jdk\sun\security\krb5\config\ConfigWithQuotations.java,ConfigWithQuotations,class,1,1,0,49,1
\test\jdk\sun\security\krb5\config\ConfPlusProp.java,ConfPlusProp,class,1,1,0.63,135,3
\test\jdk\sun\security\krb5\config\DefUdpLimit.java,DefUdpLimit,class,4,1,0.25,67,1
\test\jdk\sun\security\krb5\config\DNS.java,DNS,class,2,1,0.09,55,1
\test\jdk\sun\security\krb5\config\DnsFallback.java,DnsFallback,class,3,1,0.5,101,1
\test\jdk\sun\security\krb5\config\DuplicatedIncludes.java,DuplicatedIncludes,class,5,1,0.44,89,1
\test\jdk\sun\security\krb5\config\Duplicates.java,Duplicates,class,1,1,0.32,73,1
\test\jdk\sun\security\krb5\config\Duration.java,Duration,class,2,1,0.31,72,1
\test\jdk\sun\security\krb5\config\ExtraLines.java,ExtraLines,class,3,1,0.06,53,1
\test\jdk\sun\security\krb5\config\Include.java,Include,class,6,1,0.68,158,1
\test\jdk\sun\security\krb5\config\IncludeDirOrder.java,IncludeDirOrder,class,9,1,0.31,72,1
\test\jdk\sun\security\krb5\config\IncludeRandom.java,IncludeRandom,class,10,1,0.64,139,2
\test\jdk\sun\security\krb5\config\IncludeSameKey.java,IncludeSameKey,class,5,1,0.33,75,1
\test\jdk\sun\security\krb5\config\KdcDefaultOptions.java,KdcDefaultOptions,class,2,1,0,48,1
\test\jdk\sun\security\krb5\config\ParseCAPaths.java,ParseCAPaths,class,2,1,0.64,140,2
\test\jdk\sun\security\krb5\config\ParseConfig.java,ParseConfig,class,1,1,0.11,56,1
\test\jdk\sun\security\krb5\config\Semicolon.java,Semicolon,class,1,1,0,41,1
\test\jdk\sun\security\krb5\config\YesNo.java,YesNo,class,3,1,0.21,63,1
\test\jdk\sun\security\krb5\config\java.naming\javax\naming\spi\NamingManager.java,NamingManager,class,8,1,0.17,60,2
\test\jdk\sun\security\krb5\config\native\TestDynamicStore.java,TestDynamicStore,class,3,1,0.55,112,1
\test\jdk\sun\security\krb5\etype\ETypeOrder.java,ETypeOrder,class,1,1,0.07,54,1
\test\jdk\sun\security\krb5\etype\KerberosAesSha2.java,KerberosAesSha2,class,6,1,0.76,207,5
\test\jdk\sun\security\krb5\etype\Permitted.java,Permitted,class,5,1,0.12,57,1
\test\jdk\sun\security\krb5\etype\UnsupportedKeyType.java,UnsupportedKeyType,class,5,1,0.35,77,1
\test\jdk\sun\security\krb5\etype\WeakCrypto.java,WeakCrypto,class,8,1,0.52,104,1
\test\jdk\sun\security\krb5\ktab\BufferBoundary.java,BufferBoundary,class,11,1,0.55,112,1
\test\jdk\sun\security\krb5\ktab\FileKeyTab.java,FileKeyTab,class,3,1,0.17,60,1
\test\jdk\sun\security\krb5\ktab\HighestKvno.java,HighestKvno,class,4,1,0.79,235,1
\test\jdk\sun\security\krb5\ktab\KeyString.java,KeyString,class,1,1,0,42,1
\test\jdk\sun\security\krb5\ktab\KeyTabIndex.java,KeyTabIndex,class,2,1,0.06,53,1
\test\jdk\sun\security\krb5\name\Constructors.java,Constructors,class,2,1,0.63,135,1
\test\jdk\sun\security\krb5\name\Immutable.java,Immutable,class,1,1,0,42,1
\test\jdk\sun\security\krb5\tools\ExitOrNot.java,ExitOrNot,class,3,1,0.18,61,1
\test\jdk\sun\security\krb5\tools\KtabCheck.java,KtabCheck,class,9,1,0.59,123,2
\test\jdk\sun\security\krb5\tools\KtabZero.java,KtabZero,class,9,1,0.47,95,1
\test\jdk\sun\security\lib\CheckBlockedCerts.java,CheckBlockedCerts,class,5,1,0.57,117,1
\test\jdk\sun\security\lib\cacerts\VerifyCACerts.java,VerifyCACerts,class,8,1,0.88,418,6
\test\jdk\sun\security\mscapi\AllTypes.java,AllTypes,class,8,1,0.24,66,1
\test\jdk\sun\security\mscapi\CastError.java,CastError,class,4,1,0.04,52,1
\test\jdk\sun\security\mscapi\CngCipher.java,CngCipher,class,6,1,0.53,107,2
\test\jdk\sun\security\mscapi\DupAlias.java,DupAlias,class,7,1,0.48,97,1
\test\jdk\sun\security\mscapi\EncodingMutability.java,EncodingMutability,class,2,1,0,48,1
\test\jdk\sun\security\mscapi\InteropWithSunRsaSign.java,InteropWithSunRsaSign,class,9,1,0.71,173,4
\test\jdk\sun\security\mscapi\IsSunMSCAPIAvailable.java,IsSunMSCAPIAvailable,class,3,1,0.55,111,1
\test\jdk\sun\security\mscapi\IterateWindowsRootStore.java,IterateWindowsRootStore,class,11,1,0.62,130,5
\test\jdk\sun\security\mscapi\KeyAlgorithms.java,KeyAlgorithms,class,3,1,0.44,89,3
\test\jdk\sun\security\mscapi\KeyStoreCompatibilityMode.java,KeyStoreCompatibilityMode,class,3,1,0.59,122,2
\test\jdk\sun\security\mscapi\KeyStoreEmptyCertChain.java,KeyStoreEmptyCertChain,class,9,1,0.38,81,2
\test\jdk\sun\security\mscapi\KeytoolChangeAlias.java,KeytoolChangeAlias,class,4,1,0.44,89,1
\test\jdk\sun\security\mscapi\NonAsciiAlias.java,NonAsciiAlias,class,5,1,0.3,71,1
\test\jdk\sun\security\mscapi\NullKey.java,NullKey,class,4,1,0.07,54,1
\test\jdk\sun\security\mscapi\PrngSerialize.java,PrngSerialize,class,2,1,0,49,1
\test\jdk\sun\security\mscapi\PrngSlow.java,PrngSlow,class,1,1,0,50,1
