file,class,type,cbo,dit,lcom,loc,methods
\jre_emul\android\frameworks\base\core\java\android\text\TextWatcher.java,TextWatcher,class,1,2,0.12,57,2
\jre_emul\android\frameworks\base\core\java\android\text\util\Rfc822Token.java,Rfc822Token,class,1,1,0.75,198,8
\jre_emul\android\frameworks\base\core\java\android\text\util\Rfc822Tokenizer.java,Rfc822Tokenizer,class,2,1,0.84,312,3
\jre_emul\android\frameworks\base\core\java\android\util\ArrayMap.java,ArrayMap,class,4,1,0.94,833,22
\jre_emul\android\frameworks\base\core\java\android\util\ArraySet.java,ArraySet,class,6,1,0.93,674,19
\jre_emul\android\frameworks\base\core\java\android\util\Base64.java,Base64,class,1,1,0.93,741,20
\jre_emul\android\frameworks\base\core\java\android\util\Base64DataException.java,Base64DataException,class,1,2,0,30,1
\jre_emul\android\frameworks\base\core\java\android\util\Base64InputStream.java,Base64InputStream,class,3,2,0.67,153,9
\jre_emul\android\frameworks\base\core\java\android\util\Base64OutputStream.java,Base64OutputStream,class,3,2,0.68,155,7
\jre_emul\android\frameworks\base\core\java\android\util\ContainerHelpers.java,ContainerHelpers,class,1,1,0.21,63,1
\jre_emul\android\frameworks\base\core\java\android\util\Log.java,Log,class,10,1,0.88,423,21
\jre_emul\android\frameworks\base\core\java\android\util\LruCache.java,LruCache,class,3,1,0.87,382,13
\jre_emul\android\frameworks\base\core\java\android\util\MapCollections.java,MapCollections,class,7,1,0.91,562,33
\jre_emul\android\frameworks\base\core\java\android\util\Pair.java,Pair,class,1,1,0.35,77,3
\jre_emul\android\frameworks\base\core\java\android\util\Printer.java,Printer,class,1,1,0,29,1
\jre_emul\android\frameworks\base\core\java\android\util\SparseArray.java,SparseArray,class,1,1,0.88,423,13
\jre_emul\android\frameworks\base\core\java\android\util\SparseBooleanArray.java,SparseBooleanArray,class,1,1,0.83,286,9
\jre_emul\android\frameworks\base\core\java\android\util\SparseIntArray.java,SparseIntArray,class,1,1,0.83,292,10
\jre_emul\android\frameworks\base\core\java\android\util\SparseLongArray.java,SparseLongArray,class,1,1,0.82,284,10
\jre_emul\android\frameworks\base\core\java\com\android\internal\util\ArrayUtils.java,ArrayUtils,class,1,1,0.81,264,12
\jre_emul\android\frameworks\base\core\java\com\google\android\collect\Lists.java,Lists,class,2,1,0.22,64,1
\jre_emul\android\frameworks\base\core\java\com\google\android\collect\Maps.java,Maps,class,2,1,0,42,1
\jre_emul\android\frameworks\base\core\java\com\google\android\collect\Sets.java,Sets,class,6,1,0.55,111,3
\jre_emul\android\frameworks\base\core\tests\coretests\src\android\text\SpannableStringBuilderTest.java,SpannableStringBuilderTest,class,2,2,0,27,1
\jre_emul\android\frameworks\base\core\tests\coretests\src\android\text\SpannableStringTest.java,SpannableStringTest,class,2,2,0,27,1
\jre_emul\android\frameworks\base\core\tests\coretests\src\android\text\SpannableTest.java,SpannableTest,class,3,2,0,50,1
\jre_emul\android\frameworks\base\core\tests\coretests\src\android\text\TextUtilsTest.java,TextUtilsTest,class,10,2,0.91,535,22
\jre_emul\android\frameworks\base\core\tests\coretests\src\android\util\Base64Test.java,Base64Test,class,7,2,0.91,531,10
\jre_emul\android\frameworks\base\tests-runner\src\android\test\MoreAsserts.java,MoreAsserts,class,11,1,0.91,556,25
\jre_emul\android\platform\external\icu\android_icu4j\libcore_bridge\src\java\com\android\icu\text\ExtendedDateFormatSymbols.java,ExtendedDateFormatSymbols,class,4,1,0.28,69,3
\jre_emul\android\platform\external\icu\android_icu4j\libcore_bridge\src\java\com\android\icu\util\ExtendedCalendar.java,ExtendedCalendar,class,4,1,0.22,64,3
\jre_emul\android\platform\external\icu\android_icu4j\libcore_bridge\src\java\com\android\icu\util\ExtendedTimeZone.java,ExtendedTimeZone,class,26,1,0.88,424,8
\jre_emul\android\platform\external\icu\android_icu4j\src\main\java\android\icu\impl\Assert.java,Assert,class,1,1,0,29,2
\jre_emul\android\platform\external\icu\android_icu4j\src\main\java\android\icu\impl\BMPSet.java,BMPSet,class,2,1,0.9,517,8
\jre_emul\android\platform\external\icu\android_icu4j\src\main\java\android\icu\impl\CacheBase.java,CacheBase,class,1,1,0,43,1
\jre_emul\android\platform\external\icu\android_icu4j\src\main\java\android\icu\impl\CacheValue.java,CacheValue,class,3,1,0.67,152,11
\jre_emul\android\platform\external\icu\android_icu4j\src\main\java\android\icu\impl\CalendarAstronomer.java,CalendarAstronomer,class,2,1,0.97,1676,59
\jre_emul\android\platform\external\icu\android_icu4j\src\main\java\android\icu\impl\CalendarCache.java,CalendarCache,class,1,1,0.62,130,8
\jre_emul\android\platform\external\icu\android_icu4j\src\main\java\android\icu\impl\CalendarUtil.java,CalendarUtil,class,5,1,0.48,96,3
\jre_emul\android\platform\external\icu\android_icu4j\src\main\java\android\icu\impl\CaseMapImpl.java,CaseMapImpl,class,5,1,0.95,1004,20
\jre_emul\android\platform\external\icu\android_icu4j\src\main\java\android\icu\impl\CharacterIteration.java,CharacterIteration,class,2,1,0.62,131,3
\jre_emul\android\platform\external\icu\android_icu4j\src\main\java\android\icu\impl\CharacterIteratorWrapper.java,CharacterIteratorWrapper,class,2,2,0.69,163,7
\jre_emul\android\platform\external\icu\android_icu4j\src\main\java\android\icu\impl\CharTrie.java,CharTrie,class,2,2,0.84,311,8
\jre_emul\android\platform\external\icu\android_icu4j\src\main\java\android\icu\impl\ClassLoaderUtil.java,ClassLoaderUtil,class,1,2,0.52,105,3
\jre_emul\android\platform\external\icu\android_icu4j\src\main\java\android\icu\impl\CSCharacterIterator.java,CSCharacterIterator,class,1,1,0.54,108,7
\jre_emul\android\platform\external\icu\android_icu4j\src\main\java\android\icu\impl\CurrencyData.java,CurrencyData,class,5,2,0.73,187,21
