file,class,type,cbo,dit,lcom,loc,methods
\zipkin\src\test\java\zipkin2\internal\Proto3FieldsTest.java,Proto3FieldsTest,class,16,1,0.75,200,8
\zipkin\src\test\java\zipkin2\internal\Proto3SpanWriterTest.java,Proto3SpanWriterTest,class,5,1,0.07,54,3
\zipkin\src\test\java\zipkin2\internal\Proto3ZipkinFieldsTest.java,Proto3ZipkinFieldsTest,class,16,1,0.74,189,11
\zipkin\src\test\java\zipkin2\internal\ReadBufferTest.java,ReadBufferTest,class,6,1,0.79,236,10
\zipkin\src\test\java\zipkin2\internal\SpanNodeTest.java,SpanNodeTest,class,12,1,0.87,375,10
\zipkin\src\test\java\zipkin2\internal\TracesAdapterTest.java,TracesAdapterTest,class,5,1,0,37,1
\zipkin\src\test\java\zipkin2\internal\TraceTest.java,TraceTest,class,11,1,0.8,247,5
\zipkin\src\test\java\zipkin2\internal\V1JsonSpanWriterTest.java,V1JsonSpanWriterTest,class,6,1,0.74,189,11
\zipkin\src\test\java\zipkin2\internal\V1ThriftSpanWriterTest.java,V1ThriftSpanWriterTest,class,16,1,0.82,285,16
\zipkin\src\test\java\zipkin2\internal\V2SpanWriterTest.java,V2SpanWriterTest,class,7,1,0.3,71,3
\zipkin\src\test\java\zipkin2\internal\WriteBufferTest.java,WriteBufferTest,class,6,1,0.78,226,7
\zipkin\src\test\java\zipkin2\storage\ForwardingStorageComponentTest.java,ForwardingStorageComponentTest,class,15,1,0.56,114,5
\zipkin\src\test\java\zipkin2\storage\GroupByTraceIdTest.java,GroupByTraceIdTest,class,4,1,0,41,1
\zipkin\src\test\java\zipkin2\storage\InMemoryStorageTest.java,InMemoryStorageTest,class,15,1,0.73,188,3
\zipkin\src\test\java\zipkin2\storage\QueryRequestTest.java,QueryRequestTest,class,10,1,0.86,351,16
\zipkin\src\test\java\zipkin2\storage\StrictTraceIdTest.java,StrictTraceIdTest,class,10,1,0.46,93,2
\zipkin\src\test\java\zipkin2\v1\SpanConverterTest.java,SpanConverterTest,class,8,1,0.95,1092,17
\zipkin\src\test\java\zipkin2\v1\V1SpanConverterTest.java,V1SpanConverterTest,class,7,1,0.62,131,3
\zipkin\src\test\java\zipkin2\v1\V1SpanTest.java,V1SpanTest,class,3,1,0,33,1
\zipkin-collector\activemq\src\main\java\zipkin2\collector\activemq\ActiveMQCollector.java,ActiveMQCollector,class,10,2,0.57,117,7
\zipkin-collector\activemq\src\main\java\zipkin2\collector\activemq\ActiveMQSpanConsumer.java,ActiveMQSpanConsumer,class,20,1,0.6,125,4
\zipkin-collector\activemq\src\main\java\zipkin2\collector\activemq\LazyInit.java,LazyInit,class,6,1,0.36,78,1
\zipkin-collector\activemq\src\test\java\zipkin2\collector\activemq\ActiveMQExtension.java,ActiveMQExtension,class,10,1,0.21,63,1
\zipkin-collector\activemq\src\test\java\zipkin2\collector\activemq\ITActiveMQCollector.java,ITActiveMQCollector,class,41,1,0.82,280,8
\zipkin-collector\core\src\main\java\zipkin2\collector\Collector.java,Collector,class,15,1,0.83,286,11
\zipkin-collector\core\src\main\java\zipkin2\collector\CollectorComponent.java,CollectorComponent,class,4,2,0,48,3
\zipkin-collector\core\src\main\java\zipkin2\collector\CollectorMetrics.java,CollectorMetrics,class,4,1,0.58,120,6
\zipkin-collector\core\src\main\java\zipkin2\collector\CollectorSampler.java,CollectorSampler,class,2,1,0.32,73,3
\zipkin-collector\core\src\main\java\zipkin2\collector\InMemoryCollectorMetrics.java,InMemoryCollectorMetrics,class,2,1,0.55,112,11
\zipkin-collector\core\src\test\java\zipkin2\collector\CollectorSamplerTest.java,CollectorSamplerTest,class,7,1,0.38,81,4
\zipkin-collector\core\src\test\java\zipkin2\collector\CollectorTest.java,CollectorTest,class,27,1,0.8,252,11
\zipkin-collector\kafka\src\main\java\zipkin2\collector\kafka\KafkaCollector.java,KafkaCollector,class,30,2,0.82,274,9
\zipkin-collector\kafka\src\main\java\zipkin2\collector\kafka\KafkaCollectorWorker.java,KafkaCollectorWorker,class,20,1,0.6,124,3
\zipkin-collector\kafka\src\test\java\zipkin2\collector\kafka\ITKafkaCollector.java,ITKafkaCollector,class,34,1,0.86,359,11
\zipkin-collector\kafka\src\test\java\zipkin2\collector\kafka\KafkaExtension.java,KafkaExtension,class,19,1,0.47,94,1
\zipkin-collector\pulsar\src\main\java\zipkin2\collector\pulsar\LazyPulsarInit.java,LazyPulsarInit,class,7,1,0.38,80,4
\zipkin-collector\pulsar\src\main\java\zipkin2\collector\pulsar\PulsarCollector.java,PulsarCollector,class,12,2,0.68,156,8
\zipkin-collector\pulsar\src\main\java\zipkin2\collector\pulsar\PulsarSpanConsumer.java,PulsarSpanConsumer,class,14,1,0.46,92,7
\zipkin-collector\pulsar\src\test\java\zipkin2\collector\pulsar\ITPulsarCollector.java,ITPulsarCollector,class,34,1,0.81,267,9
\zipkin-collector\pulsar\src\test\java\zipkin2\collector\pulsar\PulsarExtension.java,PulsarExtension,class,10,1,0.33,75,1
\zipkin-collector\rabbitmq\src\main\java\zipkin2\collector\rabbitmq\RabbitMQCollector.java,RabbitMQCollector,class,21,2,0.81,261,10
\zipkin-collector\rabbitmq\src\test\java\zipkin2\collector\rabbitmq\ITRabbitMQCollector.java,ITRabbitMQCollector,class,27,1,0.78,232,8
\zipkin-collector\rabbitmq\src\test\java\zipkin2\collector\rabbitmq\RabbitMQCollectorTest.java,RabbitMQCollectorTest,class,9,1,0.07,54,2
\zipkin-collector\rabbitmq\src\test\java\zipkin2\collector\rabbitmq\RabbitMQExtension.java,RabbitMQExtension,class,13,1,0.4,83,1
\zipkin-collector\scribe\src\main\java\zipkin2\collector\scribe\NettyScribeServer.java,NettyScribeServer,class,10,1,0.31,72,1
\zipkin-collector\scribe\src\main\java\zipkin2\collector\scribe\ScribeCollector.java,ScribeCollector,class,7,2,0.5,100,7
\zipkin-collector\scribe\src\main\java\zipkin2\collector\scribe\ScribeInboundHandler.java,ScribeInboundHandler,class,23,2,0.65,141,3
\zipkin-collector\scribe\src\main\java\zipkin2\collector\scribe\ScribeSpanConsumer.java,ScribeSpanConsumer,class,14,1,0.24,66,1
\zipkin-collector\scribe\src\main\java\zipkin2\collector\scribe\generated\LogEntry.java,LogEntry,class,1,1,0.9,482,29
\zipkin-collector\scribe\src\main\java\zipkin2\collector\scribe\generated\ResultCode.java,ResultCode,class,1,1,0,43,2
\zipkin-collector\scribe\src\main\java\zipkin2\collector\scribe\generated\Scribe.java,Scribe,class,1,2,0.95,1045,76
\zipkin-collector\scribe\src\test\java\zipkin2\collector\scribe\ITScribeCollector.java,ITScribeCollector,class,28,1,0.46,92,1
\zipkin-collector\scribe\src\test\java\zipkin2\collector\scribe\ScribeCollectorTest.java,ScribeCollectorTest,class,6,1,0.23,65,2
\zipkin-collector\scribe\src\test\java\zipkin2\collector\scribe\ScribeSpanConsumerTest.java,ScribeSpanConsumerTest,class,24,1,0.81,260,6
