file,class,type,cbo,dit,lcom,loc,methods
\EventBusTestJava\src\main\java\org\greenrobot\eventbus\EventBusBuilderTest.java,EventBusBuilderTest,class,3,2,0.51,102,6
\EventBusTestJava\src\main\java\org\greenrobot\eventbus\EventBusCancelEventDeliveryTest.java,EventBusCancelEventDeliveryTest,class,5,2,0.63,135,9
\EventBusTestJava\src\main\java\org\greenrobot\eventbus\EventBusFallbackToReflectionTest.java,EventBusFallbackToReflectionTest,class,2,2,0.66,148,12
\EventBusTestJava\src\main\java\org\greenrobot\eventbus\EventBusGenericsTest.java,EventBusGenericsTest,class,1,2,0.43,88,6
\EventBusTestJava\src\main\java\org\greenrobot\eventbus\EventBusIndexTest.java,EventBusIndexTest,class,6,1,0.07,54,2
\EventBusTestJava\src\main\java\org\greenrobot\eventbus\EventBusInheritanceDisabledSubclassNoMethod.java,EventBusInheritanceDisabledSubclassNoMethod,class,1,2,0,5,1
\EventBusTestJava\src\main\java\org\greenrobot\eventbus\EventBusInheritanceDisabledSubclassTest.java,EventBusInheritanceDisabledSubclassTest,class,1,2,0,20,1
\EventBusTestJava\src\main\java\org\greenrobot\eventbus\EventBusInheritanceDisabledTest.java,EventBusInheritanceDisabledTest,class,3,1,0.74,195,12
\EventBusTestJava\src\main\java\org\greenrobot\eventbus\EventBusInheritanceSubclassNoMethodTest.java,EventBusInheritanceSubclassNoMethodTest,class,1,2,0,5,1
\EventBusTestJava\src\main\java\org\greenrobot\eventbus\EventBusInheritanceSubclassTest.java,EventBusInheritanceSubclassTest,class,1,2,0,19,1
\EventBusTestJava\src\main\java\org\greenrobot\eventbus\EventBusInheritanceTest.java,EventBusInheritanceTest,class,3,1,0.74,194,12
\EventBusTestJava\src\main\java\org\greenrobot\eventbus\EventBusMultithreadedTest.java,EventBusMultithreadedTest,class,6,2,0.75,204,10
\EventBusTestJava\src\main\java\org\greenrobot\eventbus\EventBusNoSubscriberEventTest.java,EventBusNoSubscriberEventTest,class,3,2,0.4,84,5
\EventBusTestJava\src\main\java\org\greenrobot\eventbus\EventBusOrderedSubscriptionsTest.java,EventBusOrderedSubscriptionsTest,class,4,2,0.77,213,17
\EventBusTestJava\src\main\java\org\greenrobot\eventbus\EventBusRegistrationRacingTest.java,EventBusRegistrationRacingTest,class,7,2,0.51,102,4
\EventBusTestJava\src\main\java\org\greenrobot\eventbus\EventBusStickyEventTest.java,EventBusStickyEventTest,class,2,2,0.74,196,11
\EventBusTestJava\src\main\java\org\greenrobot\eventbus\EventBusSubscriberExceptionTest.java,EventBusSubscriberExceptionTest,class,3,2,0.25,67,3
\EventBusTestJava\src\main\java\org\greenrobot\eventbus\EventBusSubscriberInJarTest.java,EventBusSubscriberInJarTest,class,2,1,0,34,1
\EventBusTestJava\src\main\java\org\greenrobot\eventbus\EventBusSubscriberLegalTest.java,EventBusSubscriberLegalTest,class,2,2,0.46,93,7
\EventBusTestJava\src\main\java\org\greenrobot\eventbus\IntTestEvent.java,IntTestEvent,class,1,1,0,29,1
\EventBusTestSubscriberInJar\src\org\greenrobot\eventbus\SubscriberInJar.java,SubscriberInJar,class,2,1,0,18,1
