file,class,type,cbo,dit,lcom,loc,methods
\application\src\main\java\org\thingsboard\server\actors\ruleChain\RuleChainToRuleNodeMsg.java,RuleChainToRuleNodeMsg,class,6,2,0,44,1
\application\src\main\java\org\thingsboard\server\actors\ruleChain\RuleEngineComponentActor.java,RuleEngineComponentActor,class,10,2,0.3,71,2
\application\src\main\java\org\thingsboard\server\actors\ruleChain\RuleNodeActor.java,RuleNodeActor,class,14,2,0.67,150,7
\application\src\main\java\org\thingsboard\server\actors\ruleChain\RuleNodeActorMessageProcessor.java,RuleNodeActorMessageProcessor,class,21,2,0.78,225,10
\application\src\main\java\org\thingsboard\server\actors\ruleChain\RuleNodeCtx.java,RuleNodeCtx,class,5,1,0,45,2
\application\src\main\java\org\thingsboard\server\actors\ruleChain\RuleNodeRelation.java,RuleNodeRelation,class,2,1,0,32,1
\application\src\main\java\org\thingsboard\server\actors\ruleChain\RuleNodeToRuleChainTellNextMsg.java,RuleNodeToRuleChainTellNextMsg,class,13,2,0.26,68,4
\application\src\main\java\org\thingsboard\server\actors\ruleChain\RuleNodeToSelfMsg.java,RuleNodeToSelfMsg,class,5,2,0,40,1
\application\src\main\java\org\thingsboard\server\actors\ruleChain\TbToRuleChainActorMsg.java,TbToRuleChainActorMsg,class,9,2,0,50,2
\application\src\main\java\org\thingsboard\server\actors\ruleChain\TbToRuleNodeActorMsg.java,TbToRuleNodeActorMsg,class,7,2,0,42,2
\application\src\main\java\org\thingsboard\server\actors\service\ActorService.java,ActorService,class,1,1,0,21,1
\application\src\main\java\org\thingsboard\server\actors\service\ComponentActor.java,ComponentActor,class,15,2,0.74,196,9
\application\src\main\java\org\thingsboard\server\actors\service\ContextAwareActor.java,ContextAwareActor,class,5,2,0.19,62,2
\application\src\main\java\org\thingsboard\server\actors\service\ContextBasedCreator.java,ContextBasedCreator,class,2,1,0,29,1
\application\src\main\java\org\thingsboard\server\actors\service\DefaultActorService.java,DefaultActorService,class,24,2,0.67,153,12
\application\src\main\java\org\thingsboard\server\actors\shared\AbstractContextAwareMsgProcessor.java,AbstractContextAwareMsgProcessor,class,6,1,0,48,1
\application\src\main\java\org\thingsboard\server\actors\shared\ActorTerminationMsg.java,ActorTerminationMsg,class,1,1,0,31,2
\application\src\main\java\org\thingsboard\server\actors\shared\ComponentMsgProcessor.java,ComponentMsgProcessor,class,12,2,0.54,109,6
\application\src\main\java\org\thingsboard\server\actors\shared\RuleChainErrorActor.java,RuleChainErrorActor,class,12,2,0.36,78,5
\application\src\main\java\org\thingsboard\server\actors\stats\StatsActor.java,StatsActor,class,12,2,0.41,85,4
\application\src\main\java\org\thingsboard\server\actors\stats\StatsPersistMsg.java,StatsPersistMsg,class,7,1,0,45,3
\application\src\main\java\org\thingsboard\server\actors\stats\StatsPersistTick.java,StatsPersistTick,class,2,1,0,28,1
\application\src\main\java\org\thingsboard\server\actors\tenant\DebugTbRateLimits.java,DebugTbRateLimits,class,3,1,0,29,1
\application\src\main\java\org\thingsboard\server\actors\tenant\TenantActor.java,TenantActor,class,47,1,0.88,409,12
\application\src\main\java\org\thingsboard\server\config\CryptoConfig.java,CryptoConfig,class,3,1,0,30,1
\application\src\main\java\org\thingsboard\server\config\CustomOAuth2AuthorizationRequestResolver.java,CustomOAuth2AuthorizationRequestResolver,class,37,1,0.85,325,13
\application\src\main\java\org\thingsboard\server\config\HttpSecurityHeadersCustomizer.java,HttpSecurityHeadersCustomizer,class,6,1,0.22,64,1
\application\src\main\java\org\thingsboard\server\config\HttpSecurityHeadersProperties.java,HttpSecurityHeadersProperties,class,3,1,0.11,56,8
\application\src\main\java\org\thingsboard\server\config\MvcCorsProperties.java,MvcCorsProperties,class,5,1,0,46,2
\application\src\main\java\org\thingsboard\server\config\RateLimitProcessingFilter.java,RateLimitProcessingFilter,class,19,2,0.47,95,2
\application\src\main\java\org\thingsboard\server\config\SchedulingConfiguration.java,SchedulingConfiguration,class,7,1,0,43,1
\application\src\main\java\org\thingsboard\server\config\SwaggerConfiguration.java,SwaggerConfiguration,class,74,1,0.95,1060,29
\application\src\main\java\org\thingsboard\server\config\TbRuleEngineSecurityConfiguration.java,TbRuleEngineSecurityConfiguration,class,11,1,0.07,54,1
\application\src\main\java\org\thingsboard\server\config\ThingsboardMessageConfiguration.java,ThingsboardMessageConfiguration,class,5,1,0,35,1
\application\src\main\java\org\thingsboard\server\config\ThingsboardSecurityConfiguration.java,ThingsboardSecurityConfiguration,class,48,1,0.84,306,17
\application\src\main\java\org\thingsboard\server\config\WebConfig.java,WebConfig,class,6,1,0,45,2
\application\src\main\java\org\thingsboard\server\config\WebSocketConfiguration.java,WebSocketConfiguration,class,12,1,0.25,67,4
\application\src\main\java\org\thingsboard\server\config\annotations\ApiOperation.java,ApiOperation,class,8,1,0,45,1
\application\src\main\java\org\thingsboard\server\config\mqtt\MqttClientRetransmissionSettingsComponent.java,MqttClientRetransmissionSettingsComponent,class,5,1,0,37,2
\application\src\main\java\org\thingsboard\server\config\mqtt\MqttClientSettingsComponent.java,MqttClientSettingsComponent,class,5,1,0,47,2
\application\src\main\java\org\thingsboard\server\controller\AbstractRpcController.java,AbstractRpcController,class,32,1,0.72,177,3
\application\src\main\java\org\thingsboard\server\controller\AdminController.java,AdminController,class,75,1,0.9,486,21
\application\src\main\java\org\thingsboard\server\controller\AiModelController.java,AiModelController,class,40,1,0.72,178,3
\application\src\main\java\org\thingsboard\server\controller\AlarmCommentController.java,AlarmCommentController,class,33,1,0.59,121,3
\application\src\main\java\org\thingsboard\server\controller\AlarmController.java,AlarmController,class,58,1,0.9,504,14
\application\src\main\java\org\thingsboard\server\controller\AlarmRuleController.java,AlarmRuleController,class,55,1,0.81,259,7
\application\src\main\java\org\thingsboard\server\controller\ApiKeyController.java,ApiKeyController,class,40,1,0.68,158,3
\application\src\main\java\org\thingsboard\server\controller\AssetController.java,AssetController,class,76,1,0.91,530,12
\application\src\main\java\org\thingsboard\server\controller\AssetProfileController.java,AssetProfileController,class,51,1,0.8,254,7
\application\src\main\java\org\thingsboard\server\controller\AuditLogController.java,AuditLogController,class,35,1,0.77,221,6
\application\src\main\java\org\thingsboard\server\controller\AuthController.java,AuthController,class,45,1,0.83,286,11
\application\src\main\java\org\thingsboard\server\controller\AutoCommitController.java,AutoCommitController,class,7,2,0,42,1
\application\src\main\java\org\thingsboard\server\controller\BaseController.java,BaseController,class,205,1,0.95,1083,10
\application\src\main\java\org\thingsboard\server\controller\CalculatedFieldController.java,CalculatedFieldController,class,59,1,0.83,292,7
\application\src\main\java\org\thingsboard\server\controller\ComponentDescriptorController.java,ComponentDescriptorController,class,22,2,0.54,109,3
\application\src\main\java\org\thingsboard\server\controller\ControllerConstants.java,ControllerConstants,class,1,1,0.96,1421,2
\application\src\main\java\org\thingsboard\server\controller\CustomerController.java,CustomerController,class,52,1,0.78,229,6
\application\src\main\java\org\thingsboard\server\controller\DashboardController.java,DashboardController,class,77,1,0.92,654,20
\application\src\main\java\org\thingsboard\server\controller\DeviceConnectivityController.java,DeviceConnectivityController,class,37,1,0.72,177,3
\application\src\main\java\org\thingsboard\server\controller\DeviceController.java,DeviceController,class,110,1,0.94,809,17
\application\src\main\java\org\thingsboard\server\controller\DeviceProfileController.java,DeviceProfileController,class,55,1,0.84,307,8
\application\src\main\java\org\thingsboard\server\controller\DomainController.java,DomainController,class,36,1,0.62,132,3
\application\src\main\java\org\thingsboard\server\controller\EdgeController.java,EdgeController,class,71,1,0.92,590,17
\application\src\main\java\org\thingsboard\server\controller\EdgeEventController.java,EdgeEventController,class,26,2,0.43,87,2
\application\src\main\java\org\thingsboard\server\controller\EntitiesVersionControlController.java,EntitiesVersionControlController,class,58,1,0.91,527,7
\application\src\main\java\org\thingsboard\server\controller\EntityQueryController.java,EntityQueryController,class,37,1,0.78,229,6
\application\src\main\java\org\thingsboard\server\controller\EntityRelationController.java,EntityRelationController,class,33,1,0.88,410,17
\application\src\main\java\org\thingsboard\server\controller\EntityViewController.java,EntityViewController,class,72,1,0.9,503,12
\application\src\main\java\org\thingsboard\server\controller\EventController.java,EventController,class,49,1,0.81,266,4
\application\src\main\java\org\thingsboard\server\controller\HttpValidationCallback.java,HttpValidationCallback,class,4,2,0,32,1
\application\src\main\java\org\thingsboard\server\controller\ImageController.java,ImageController,class,56,1,0.86,351,14
\application\src\main\java\org\thingsboard\server\controller\JobController.java,JobController,class,28,1,0.57,117,3
\application\src\main\java\org\thingsboard\server\controller\Lwm2mController.java,Lwm2mController,class,25,2,0.38,81,3
\application\src\main\java\org\thingsboard\server\controller\MailConfigTemplateController.java,MailConfigTemplateController,class,16,2,0.11,56,2
\application\src\main\java\org\thingsboard\server\controller\MobileAppBundleController.java,MobileAppBundleController,class,36,1,0.62,131,3
\application\src\main\java\org\thingsboard\server\controller\MobileAppController.java,MobileAppController,class,50,1,0.71,175,4
\application\src\main\java\org\thingsboard\server\controller\NotificationController.java,NotificationController,class,84,1,0.91,537,12
\application\src\main\java\org\thingsboard\server\controller\NotificationRuleController.java,NotificationRuleController,class,38,1,0.72,177,3
\application\src\main\java\org\thingsboard\server\controller\NotificationTargetController.java,NotificationTargetController,class,55,1,0.82,271,6
\application\src\main\java\org\thingsboard\server\controller\NotificationTemplateController.java,NotificationTemplateController,class,47,1,0.75,199,4
\application\src\main\java\org\thingsboard\server\controller\OAuth2ConfigTemplateController.java,OAuth2ConfigTemplateController,class,21,2,0.4,84,3
\application\src\main\java\org\thingsboard\server\controller\OAuth2Controller.java,OAuth2Controller,class,44,1,0.73,183,5
\application\src\main\java\org\thingsboard\server\controller\OtaPackageController.java,OtaPackageController,class,48,1,0.78,223,6
\application\src\main\java\org\thingsboard\server\controller\QrCodeSettingsController.java,QrCodeSettingsController,class,35,1,0.73,186,9
\application\src\main\java\org\thingsboard\server\controller\QueueController.java,QueueController,class,37,1,0.69,159,3
\application\src\main\java\org\thingsboard\server\controller\QueueStatsController.java,QueueStatsController,class,30,1,0.55,111,3
\application\src\main\java\org\thingsboard\server\controller\RpcV1Controller.java,RpcV1Controller,class,21,2,0.32,74,1
\application\src\main\java\org\thingsboard\server\controller\RpcV2Controller.java,RpcV2Controller,class,51,1,0.8,254,6
\application\src\main\java\org\thingsboard\server\controller\RuleChainController.java,RuleChainController,class,88,1,0.92,609,20
\application\src\main\java\org\thingsboard\server\controller\RuleEngineController.java,RuleEngineController,class,40,1,0.8,256,8
\application\src\main\java\org\thingsboard\server\controller\SystemInfoController.java,SystemInfoController,class,37,1,0.75,198,8
\application\src\main\java\org\thingsboard\server\controller\TbResourceController.java,TbResourceController,class,71,1,0.9,477,13
\application\src\main\java\org\thingsboard\server\controller\TbUrlConstants.java,TbUrlConstants,class,1,1,0,23,2
\application\src\main\java\org\thingsboard\server\controller\TelemetryController.java,TelemetryController,class,118,1,0.95,970,31
\application\src\main\java\org\thingsboard\server\controller\TenantController.java,TenantController,class,45,1,0.76,206,6
\application\src\main\java\org\thingsboard\server\controller\TenantProfileController.java,TenantProfileController,class,43,1,0.82,277,6
\application\src\main\java\org\thingsboard\server\controller\TrendzController.java,TrendzController,class,22,2,0.38,80,2
\application\src\main\java\org\thingsboard\server\controller\TwoFactorAuthConfigController.java,TwoFactorAuthConfigController,class,33,1,0.82,273,7
\application\src\main\java\org\thingsboard\server\controller\TwoFactorAuthController.java,TwoFactorAuthController,class,34,1,0.72,176,8
\application\src\main\java\org\thingsboard\server\controller\UiSettingsController.java,UiSettingsController,class,7,2,0,43,1
\application\src\main\java\org\thingsboard\server\controller\UsageInfoController.java,UsageInfoController,class,10,2,0,44,1
\application\src\main\java\org\thingsboard\server\controller\UserController.java,UserController,class,91,1,0.92,641,22
\application\src\main\java\org\thingsboard\server\controller\WidgetsBundleController.java,WidgetsBundleController,class,49,1,0.81,268,8
\application\src\main\java\org\thingsboard\server\controller\WidgetTypeController.java,WidgetTypeController,class,54,1,0.88,403,13
\application\src\main\java\org\thingsboard\server\controller\plugin\TbWebSocketHandler.java,TbWebSocketHandler,class,66,1,0.93,691,29
\application\src\main\java\org\thingsboard\server\controller\plugin\TbWebSocketMsg.java,TbWebSocketMsg,class,1,1,0,24,1
\application\src\main\java\org\thingsboard\server\controller\plugin\TbWebSocketMsgType.java,TbWebSocketMsgType,class,1,1,0,21,1
\application\src\main\java\org\thingsboard\server\controller\plugin\TbWebSocketPingMsg.java,TbWebSocketPingMsg,class,2,1,0,38,2
\application\src\main\java\org\thingsboard\server\controller\plugin\TbWebSocketTextMsg.java,TbWebSocketTextMsg,class,1,1,0,34,2
\application\src\main\java\org\thingsboard\server\exception\AccessDeniedException.java,AccessDeniedException,class,2,2,0,31,1
\application\src\main\java\org\thingsboard\server\exception\CalculatedFieldStateException.java,CalculatedFieldStateException,class,1,2,0,24,1
\application\src\main\java\org\thingsboard\server\exception\EntityNotFoundException.java,EntityNotFoundException,class,2,2,0,31,1
\application\src\main\java\org\thingsboard\server\exception\InternalErrorException.java,InternalErrorException,class,2,2,0,31,1
\application\src\main\java\org\thingsboard\server\exception\InvalidParametersException.java,InvalidParametersException,class,2,2,0,31,1
\application\src\main\java\org\thingsboard\server\exception\ThingsboardCredentialsExpiredResponse.java,ThingsboardCredentialsExpiredResponse,class,3,2,0,40,2
\application\src\main\java\org\thingsboard\server\exception\ThingsboardCredentialsViolationResponse.java,ThingsboardCredentialsViolationResponse,class,3,2,0,33,1
\application\src\main\java\org\thingsboard\server\exception\ThingsboardEntitiesLimitExceededResponse.java,ThingsboardEntitiesLimitExceededResponse,class,4,2,0,50,3
\application\src\main\java\org\thingsboard\server\exception\ThingsboardErrorResponse.java,ThingsboardErrorResponse,class,3,1,0.37,79,5
\application\src\main\java\org\thingsboard\server\exception\ThingsboardErrorResponseHandler.java,ThingsboardErrorResponseHandler,class,47,1,0.83,293,9
\application\src\main\java\org\thingsboard\server\exception\ToErrorResponseEntity.java,ToErrorResponseEntity,class,2,2,0,26,1
\application\src\main\java\org\thingsboard\server\exception\UnauthorizedException.java,UnauthorizedException,class,2,2,0,34,1
\application\src\main\java\org\thingsboard\server\exception\UncheckedApiException.java,UncheckedApiException,class,2,2,0,36,2
\application\src\main\java\org\thingsboard\server\install\ThingsboardInstallConfiguration.java,ThingsboardInstallConfiguration,class,6,1,0,36,1
\application\src\main\java\org\thingsboard\server\install\ThingsboardInstallException.java,ThingsboardInstallException,class,1,2,0,30,1
\application\src\main\java\org\thingsboard\server\install\ThingsboardInstallService.java,ThingsboardInstallService,class,19,1,0.73,187,9
\application\src\main\java\org\thingsboard\server\service\action\EntityActionService.java,EntityActionService,class,39,1,0.82,278,4
\application\src\main\java\org\thingsboard\server\service\ai\AiChatModelService.java,AiChatModelService,class,1,2,0,20,1
\application\src\main\java\org\thingsboard\server\service\ai\AiChatModelServiceImpl.java,AiChatModelServiceImpl,class,16,2,0.38,81,3
\application\src\main\java\org\thingsboard\server\service\ai\AiRequestsExecutor.java,AiRequestsExecutor,class,4,1,0,27,1
\application\src\main\java\org\thingsboard\server\service\ai\DefaultAiRequestsExecutor.java,DefaultAiRequestsExecutor,class,20,1,0.42,86,4
\application\src\main\java\org\thingsboard\server\service\ai\Langchain4jChatModelConfigurerImpl.java,Langchain4jChatModelConfigurerImpl,class,46,1,0.84,307,5
\application\src\main\java\org\thingsboard\server\service\apiusage\BaseApiUsageState.java,BaseApiUsageState,class,15,1,0.77,222,15
\application\src\main\java\org\thingsboard\server\service\apiusage\CustomerApiUsageState.java,CustomerApiUsageState,class,2,2,0,30,1
\application\src\main\java\org\thingsboard\server\service\apiusage\DefaultTbApiUsageStateService.java,DefaultTbApiUsageStateService,class,69,1,0.92,601,19
\application\src\main\java\org\thingsboard\server\service\apiusage\TbApiUsageStateService.java,TbApiUsageStateService,class,10,2,0,42,3
\application\src\main\java\org\thingsboard\server\service\apiusage\TenantApiUsageState.java,TenantApiUsageState,class,16,2,0.55,111,6
\application\src\main\java\org\thingsboard\server\service\asset\AssetBulkImportService.java,AssetBulkImportService,class,19,2,0.49,99,3
\application\src\main\java\org\thingsboard\server\service\cf\AbstractCalculatedFieldProcessingService.java,AbstractCalculatedFieldProcessingService,class,85,1,0.91,565,16
\application\src\main\java\org\thingsboard\server\service\cf\AbstractCalculatedFieldStateService.java,AbstractCalculatedFieldStateService,class,24,1,0.58,120,7
\application\src\main\java\org\thingsboard\server\service\cf\AlarmCalculatedFieldResult.java,AlarmCalculatedFieldResult,class,12,1,0.39,82,2
\application\src\main\java\org\thingsboard\server\service\cf\CalculatedFieldCache.java,CalculatedFieldCache,class,12,1,0.26,68,4
\application\src\main\java\org\thingsboard\server\service\cf\CalculatedFieldProcessingService.java,CalculatedFieldProcessingService,class,16,1,0.07,54,1
\application\src\main\java\org\thingsboard\server\service\cf\CalculatedFieldQueueService.java,CalculatedFieldQueueService,class,9,2,0,45,2
\application\src\main\java\org\thingsboard\server\service\cf\CalculatedFieldResult.java,CalculatedFieldResult,class,7,1,0,39,1
\application\src\main\java\org\thingsboard\server\service\cf\CalculatedFieldStateService.java,CalculatedFieldStateService,class,10,1,0,46,3
\application\src\main\java\org\thingsboard\server\service\cf\CfRocksDb.java,CfRocksDb,class,8,2,0,47,2
\application\src\main\java\org\thingsboard\server\service\cf\DefaultCalculatedFieldCache.java,DefaultCalculatedFieldCache,class,38,1,0.83,297,18
\application\src\main\java\org\thingsboard\server\service\cf\DefaultCalculatedFieldProcessingService.java,DefaultCalculatedFieldProcessingService,class,47,1,0.8,253,10
\application\src\main\java\org\thingsboard\server\service\cf\DefaultCalculatedFieldQueueService.java,DefaultCalculatedFieldQueueService,class,43,1,0.85,338,13
\application\src\main\java\org\thingsboard\server\service\cf\OwnerService.java,OwnerService,class,18,1,0.34,76,3
\application\src\main\java\org\thingsboard\server\service\cf\PropagationCalculatedFieldResult.java,PropagationCalculatedFieldResult,class,7,1,0,49,3
\application\src\main\java\org\thingsboard\server\service\cf\TelemetryCalculatedFieldResult.java,TelemetryCalculatedFieldResult,class,14,1,0.37,79,4
\application\src\main\java\org\thingsboard\server\service\cf\cache\TenantEntityProfileCache.java,TenantEntityProfileCache,class,12,1,0.51,102,5
\application\src\main\java\org\thingsboard\server\service\cf\ctx\CalculatedFieldEntityCtx.java,CalculatedFieldEntityCtx,class,3,1,0,34,2
\application\src\main\java\org\thingsboard\server\service\cf\ctx\CalculatedFieldEntityCtxId.java,CalculatedFieldEntityCtxId,class,3,1,0,28,1
\application\src\main\java\org\thingsboard\server\service\cf\ctx\state\ArgumentEntry.java,ArgumentEntry,class,15,1,0.46,93,1
\application\src\main\java\org\thingsboard\server\service\cf\ctx\state\ArgumentEntryType.java,ArgumentEntryType,class,1,1,0,20,1
\application\src\main\java\org\thingsboard\server\service\cf\ctx\state\BaseCalculatedFieldState.java,BaseCalculatedFieldState,class,20,1,0.76,210,7
