file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
C:\lab02_clones\neo4j_neo4j\community\community-it\kernel-it\src\test\java\org\neo4j\kernel\impl\core\TestRelationshipCount.java,org.neo4j.kernel.impl.core.TestRelationshipCount$RelationshipCreationSpec,innerclass,2,2,0,2,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,3,0,0,3,0,0,3,0,0,10,0,0,0,0,0,0,0,3,0,3,0,0,0,0,9,10,0
C:\lab02_clones\neo4j_neo4j\community\codegen\src\main\java\org\neo4j\codegen\source\Configuration.java,org.neo4j.codegen.source.Configuration,class,10,21,11,10,21,1,0,14,108,0.875,0.0,0.0,16,0,16,0,0,0,16,0,0,0,6,0,0,5,0,1,0,0,2,71,15,1,3,0,0,0,3,7,0,6,1,0,0,0,52,0,0
C:\lab02_clones\neo4j_neo4j\community\community-it\kernel-it\src\test\java\org\neo4j\graphdb\schema\UpdateDeletedRelationshipPropertyIndexIT.java,org.neo4j.graphdb.schema.UpdateDeletedRelationshipPropertyIndexIT,class,3,3,0,3,1,2,0,6,0,0.0,NaN,NaN,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,0,1,0,0,0,2,0,2,1,0,0,0,20,0,0
C:\lab02_clones\neo4j_neo4j\community\capabilities\src\main\java\org\neo4j\capabilities\CapabilitiesSettings.java,org.neo4j.capabilities.CapabilitiesSettings,class,5,5,0,5,0,1,0,5,0,NaN,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,3,0,0,0,0,0,8,0,1,1,1,0,0,0,0,57,1,0
C:\lab02_clones\neo4j_neo4j\community\community-it\kernel-it\src\test\java\org\neo4j\kernel\impl\newapi\IndexProvidedValuesRange10Test.java,org.neo4j.kernel.impl.newapi.IndexProvidedValuesRange10Test$EntityControl$Anonymous2,anonymous,7,7,0,7,7,1,0,16,10,0.0,0.0,0.0,5,0,4,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,31,3,2,0,2,0,0,3,4,0,4,2,0,0,0,24,-1,0
C:\lab02_clones\neo4j_neo4j\community\community-it\kernel-it\src\test\java\org\neo4j\kernel\impl\newapi\IndexProvidedValuesRange10Test.java,org.neo4j.kernel.impl.newapi.IndexProvidedValuesRange10Test$EntityControl$Anonymous1,anonymous,7,7,0,7,7,1,0,15,10,0.0,0.0,0.0,5,0,4,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,31,3,2,0,2,0,0,3,4,0,4,2,0,0,0,26,-1,0
C:\lab02_clones\neo4j_neo4j\community\csv\src\main\java\org\neo4j\csv\reader\Extractors.java,org.neo4j.csv.reader.Extractors$AbstractExtractor,innerclass,3,3,0,3,12,1,0,4,20,0.6875,0.0,0.0,8,0,6,0,0,2,8,0,0,0,2,0,0,2,0,0,2,0,1,29,6,0,4,0,0,0,0,2,0,2,0,0,0,0,20,1034,0
C:\lab02_clones\neo4j_neo4j\community\bolt\src\test\java\org\neo4j\bolt\testing\assertions\ConnectionHandleAssertions.java,org.neo4j.bolt.testing.assertions.ConnectionHandleAssertions,class,4,9,5,4,7,3,0,3,10,0.0,0.0,0.0,5,2,4,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,25,4,0,0,0,0,2,0,2,0,2,1,0,0,0,16,17,0
C:\lab02_clones\neo4j_neo4j\community\community-it\it-test-support\src\main\java\org\neo4j\kernel\impl\index\schema\BuiltInDelegatingIndexProviderFactory.java,org.neo4j.kernel.impl.index.schema.BuiltInDelegatingIndexProviderFactory$Dependencies,interface,13,13,0,13,13,1,0,0,78,0.0,0.0,0.0,13,0,0,0,0,13,13,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,1,0
C:\lab02_clones\neo4j_neo4j\community\common\src\main\java\org\neo4j\util\BitUtils.java,org.neo4j.util.BitUtils,class,3,5,2,3,30,1,0,6,91,0.0,0.0,0.0,14,13,13,1,0,0,13,0,0,0,0,0,0,0,0,0,0,0,9,73,12,2,11,0,11,6,25,10,8,10,2,0,0,0,41,17,0
C:\lab02_clones\neo4j_neo4j\community\common\src\main\java\org\neo4j\memory\MemoryGroup.java,org.neo4j.memory.MemoryGroup,enum,0,5,5,0,2,1,0,0,0,0.0,0.0,0.0,2,0,1,0,0,1,2,0,0,0,1,0,0,1,0,0,1,0,0,8,1,0,0,0,0,12,0,1,0,1,0,0,0,0,31,1,0
C:\lab02_clones\neo4j_neo4j\community\codegen\src\main\java\org\neo4j\codegen\source\SourceCode.java,org.neo4j.codegen.source.SourceCode$AnnotationProcessorOption,innerclass,2,2,0,2,4,1,0,1,0,0.0,0.0,0.0,3,0,2,0,0,1,3,0,0,0,1,0,0,1,0,0,1,0,0,14,1,0,0,0,1,2,0,1,1,1,1,0,0,0,13,10,0
C:\lab02_clones\neo4j_neo4j\community\community-it\community-it\src\test\java\org\neo4j\server\BlockingBootstrapperTest.java,org.neo4j.server.BlockingBootstrapperTest$Anonymous1,anonymous,0,0,0,0,2,1,0,1,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,10,2,0,0,0,0,0,2,0,0,0,0,0,0,0,7,-1,0
C:\lab02_clones\neo4j_neo4j\community\community-it\community-it\src\test\java\org\neo4j\server\BlockingBootstrapperTest.java,org.neo4j.server.BlockingBootstrapperTest$Anonymous2,anonymous,0,0,0,0,2,1,0,0,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,0,0,0,0,2,0,0,0,0,0,0,0,5,-1,0
C:\lab02_clones\neo4j_neo4j\community\community-it\community-it\src\test\java\org\neo4j\io\pagecache\tracing\linear\LinearHistoryTracer.java,org.neo4j.io.pagecache.tracing.linear.LinearHistoryTracer$SwitchableBufferedOutputStream,innerclass,0,0,0,0,2,4,0,0,1,0.0,0.0,0.0,2,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,10,0
C:\lab02_clones\neo4j_neo4j\community\cypher-shell\cypher-shell\src\main\java\org\neo4j\shell\commands\Connect.java,org.neo4j.shell.commands.Connect$Factory,innerclass,6,6,0,6,2,1,0,4,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,10,2,0,0,0,0,4,0,2,0,2,0,0,0,0,22,9,0
C:\lab02_clones\neo4j_neo4j\community\community-it\kernel-it\src\test\java\org\neo4j\kernel\impl\newapi\TokenIndexScanPartitionedScanTestSuite.java,org.neo4j.kernel.impl.newapi.TokenIndexScanPartitionedScanTestSuite$WithoutData,innerclass,10,10,0,10,2,3,0,6,1,0.0,0.0,0.0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,2,10,1,0,0,0,0,0,0,2,0,3,0,0,0,1,20,1032,0
C:\lab02_clones\neo4j_neo4j\community\cypher\cypher\src\main\java\org\neo4j\cypher\internal\tracing\TimingCompilationTracer.java,org.neo4j.cypher.internal.tracing.TimingCompilationTracer$QueryEvent,interface,1,1,0,1,3,1,0,0,3,0.0,0.0,0.0,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0
C:\lab02_clones\neo4j_neo4j\community\bolt\src\test\java\org\neo4j\bolt\negotiation\handler\AbstractProtocolHandshakeHandlerTest.java,org.neo4j.bolt.negotiation.handler.AbstractProtocolHandshakeHandlerTest,class,6,9,3,6,4,1,2,9,6,0.75,0.0,0.0,4,0,0,0,3,1,4,0,0,0,1,0,0,0,1,0,0,0,1,20,3,0,0,0,0,0,0,4,0,4,0,0,0,0,23,1025,0
C:\lab02_clones\neo4j_neo4j\community\community-it\community-it\src\test\java\org\neo4j\io\pagecache\tracing\recording\RecordingPageCursorTracer.java,org.neo4j.io.pagecache.tracing.recording.RecordingPageCursorTracer$Anonymous1,anonymous,4,4,0,4,6,1,0,1,9,0.5,0.0,0.0,6,0,6,0,0,0,6,0,0,0,1,0,0,1,0,0,0,0,0,34,1,0,0,0,0,0,0,2,0,1,0,1,0,0,21,-1,0
C:\lab02_clones\neo4j_neo4j\community\community-it\kernel-it\src\test\java\org\neo4j\kernel\impl\store\HighestEverClosedTransactionIT.java,org.neo4j.kernel.impl.store.HighestEverClosedTransactionIT$TransactionPostCommitTracers$DatabaseTransactionPostCommitTracer$Anonymous1,anonymous,3,3,0,3,9,1,0,0,36,0.0,0.0,0.0,9,0,9,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,36,3,0,0,0,0,0,0,0,0,0,0,1,0,0,19,-1,0
C:\lab02_clones\neo4j_neo4j\community\common\src\main\java\org\neo4j\function\ThrowingPredicate.java,org.neo4j.function.ThrowingPredicate,interface,4,8,4,4,2,1,0,0,1,0.0,0.0,0.0,2,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,14,1,0,0,0,0,0,0,0,0,0,0,1,0,0,35,1,0
C:\lab02_clones\neo4j_neo4j\community\cypher\expression-evaluator\src\main\java\org\neo4j\cypher\internal\evaluator\ExpressionEvaluator.java,org.neo4j.cypher.internal.evaluator.ExpressionEvaluator,interface,4,7,3,4,2,1,0,0,1,0.0,0.0,0.0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,1,0
C:\lab02_clones\neo4j_neo4j\community\community-it\community-it\src\test\java\org\neo4j\server\rest\security\AuthorizationCorsIT.java,org.neo4j.server.rest.security.AuthorizationCorsIT,class,7,8,1,7,14,3,0,27,91,0.0,0.0,0.0,14,2,0,7,0,7,7,0,0,0,0,0,0,0,0,0,0,0,11,83,3,0,0,0,0,26,0,12,0,12,0,0,0,0,79,0,0
C:\lab02_clones\neo4j_neo4j\community\community-it\kernel-it\src\test\java\org\neo4j\kernel\impl\newapi\RelationshipIndexOrderTest.java,org.neo4j.kernel.impl.newapi.RelationshipIndexOrderTest$RangeIndexTest,innerclass,3,3,0,3,1,4,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0
C:\lab02_clones\neo4j_neo4j\community\community-it\security-it\src\test\java\org\neo4j\security\SecurityGraphHelperTest.java,org.neo4j.security.SecurityGraphHelperTest,class,12,13,1,12,8,1,0,26,0,0.45833334,0.0,0.0,6,0,0,0,0,6,6,0,0,0,4,0,0,3,0,1,0,0,2,58,0,0,2,1,0,21,0,10,0,11,2,0,0,1,74,1,8
C:\lab02_clones\neo4j_neo4j\community\community-it\community-it\src\test\java\org\neo4j\io\pagecache\PageCacheSlowTest.java,org.neo4j.io.pagecache.PageCacheSlowTest$Anonymous2,anonymous,3,3,0,3,9,1,0,22,0,0.0,NaN,NaN,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,46,0,4,1,2,0,3,4,11,0,10,4,0,0,0,42,-1,0
C:\lab02_clones\neo4j_neo4j\community\community-it\community-it\src\test\java\org\neo4j\io\pagecache\PageCacheSlowTest.java,org.neo4j.io.pagecache.PageCacheSlowTest$Anonymous1,anonymous,3,3,0,3,6,1,0,16,0,0.0,NaN,NaN,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,33,0,1,0,2,0,7,1,5,1,5,3,0,0,0,37,-1,0
