file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
C:\lab02_clones\prestodb_presto\presto-hive\src\test\java\com\facebook\presto\hive\TestOrcBatchPageSourceMemoryTracking.java,com.facebook.presto.hive.TestOrcBatchPageSourceMemoryTracking,class,45,47,2,45,33,2,0,87,27,0.85123974,0.0,0.0,11,5,8,3,0,0,8,0,0,0,11,7,0,11,0,0,9,0,7,375,4,11,6,6,4,17,68,82,13,65,4,0,3,4,173,1,0
C:\lab02_clones\prestodb_presto\presto-common\src\main\java\com\facebook\presto\common\predicate\DiscreteValues.java,com.facebook.presto.common.predicate.DiscreteValues,interface,0,8,8,0,2,1,0,0,1,0.0,0.0,0.0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,0
C:\lab02_clones\prestodb_presto\presto-iceberg\src\main\java\com\facebook\presto\iceberg\CommitTaskData.java,com.facebook.presto.iceberg.CommitTaskData,class,5,15,10,5,9,1,0,6,20,0.77777773,0.0,0.0,9,0,9,0,0,0,9,0,0,0,8,0,0,8,0,0,8,0,6,44,8,0,0,0,0,13,0,8,0,8,0,0,0,0,28,1,0
C:\lab02_clones\prestodb_presto\presto-atop\src\main\java\com\facebook\presto\atop\AtopConnectorConfig.java,com.facebook.presto.atop.AtopConnectorConfig,class,7,14,7,7,13,1,0,3,62,0.875,0.0,0.0,13,0,13,0,0,0,13,0,0,0,8,2,2,6,0,0,2,0,2,55,13,0,0,0,0,12,5,14,0,8,0,0,0,0,58,1,0
C:\lab02_clones\prestodb_presto\presto-main-base\src\main\java\com\facebook\presto\connector\system\QuerySystemTable.java,com.facebook.presto.connector.system.QuerySystemTable,class,19,21,2,19,10,1,0,40,11,0.77777785,0.0,0.0,6,2,4,2,0,0,4,0,0,0,3,2,2,1,0,0,3,0,3,46,8,2,1,1,0,15,0,8,0,9,2,0,0,1,71,1,0
C:\lab02_clones\prestodb_presto\presto-common\src\main\java\com\facebook\presto\common\io\DataSink.java,com.facebook.presto.common.io.DataSink,interface,1,2,1,1,4,1,0,0,6,0.0,0.0,0.0,4,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,1,0
C:\lab02_clones\prestodb_presto\presto-base-arrow-flight\src\test\java\com\facebook\plugin\arrow\TestArrowFlightNativeQueries.java,com.facebook.plugin.arrow.TestArrowFlightNativeQueries,class,15,17,2,15,27,2,1,50,245,0.9043478,0.0,0.0,23,2,20,0,3,0,23,0,0,0,5,1,0,5,0,0,1,0,29,207,6,0,0,1,0,166,0,20,9,22,3,0,0,1,208,1,3
C:\lab02_clones\prestodb_presto\presto-main-base\src\main\java\com\facebook\presto\operator\aggregation\state\SetAggregationStateFactory.java,com.facebook.presto.operator.aggregation.state.SetAggregationStateFactory,class,7,8,1,7,5,2,0,0,4,0.4,0.0,0.0,5,0,5,0,0,0,5,0,0,0,1,0,0,1,0,0,1,0,0,77,4,0,0,0,0,1,0,1,0,1,0,0,2,0,11,1,0
C:\lab02_clones\prestodb_presto\presto-druid\src\main\java\com\facebook\presto\druid\segment\SegmentIndexSource.java,com.facebook.presto.druid.segment.SegmentIndexSource,interface,2,4,2,2,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0
C:\lab02_clones\prestodb_presto\presto-main-base\src\main\java\com\facebook\presto\operator\aggregation\ClassificationRecallAggregation.java,com.facebook.presto.operator.aggregation.ClassificationRecallAggregation,class,8,9,1,8,3,2,0,8,1,0.0,NaN,NaN,2,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13,0,1,0,0,0,3,0,3,1,3,1,0,0,0,23,17,0
