file,class,type,cbo,dit,lcom,loc,methods
\smalivm\src\main\java\org\cf\smalivm\opcode\MonitorExitOpFactory.java,MonitorExitOpFactory,class,6,1,0,21,1
\smalivm\src\main\java\org\cf\smalivm\opcode\MoveOp.java,MoveOp,class,4,2,0.39,82,6
\smalivm\src\main\java\org\cf\smalivm\opcode\MoveOpFactory.java,MoveOpFactory,class,8,1,0,44,1
\smalivm\src\main\java\org\cf\smalivm\opcode\NewArrayOp.java,NewArrayOp,class,8,2,0.38,81,6
\smalivm\src\main\java\org\cf\smalivm\opcode\NewArrayOpFactory.java,NewArrayOpFactory,class,8,1,0,29,1
\smalivm\src\main\java\org\cf\smalivm\opcode\NewInstanceOp.java,NewInstanceOp,class,9,2,0.11,56,4
\smalivm\src\main\java\org\cf\smalivm\opcode\NewInstanceOpFactory.java,NewInstanceOpFactory,class,7,1,0,26,1
\smalivm\src\main\java\org\cf\smalivm\opcode\NopOp.java,NopOp,class,3,2,0,31,1
\smalivm\src\main\java\org\cf\smalivm\opcode\NopOpFactory.java,NopOpFactory,class,4,1,0,18,1
\smalivm\src\main\java\org\cf\smalivm\opcode\Op.java,Op,class,5,1,0.29,70,7
\smalivm\src\main\java\org\cf\smalivm\opcode\OpCreator.java,OpCreator,class,7,1,0.86,353,3
\smalivm\src\main\java\org\cf\smalivm\opcode\OpFactory.java,OpFactory,class,3,1,0,11,1
\smalivm\src\main\java\org\cf\smalivm\opcode\ReturnOp.java,ReturnOp,class,6,2,0,34,2
\smalivm\src\main\java\org\cf\smalivm\opcode\ReturnOpFactory.java,ReturnOpFactory,class,4,1,0,19,1
\smalivm\src\main\java\org\cf\smalivm\opcode\ReturnVoidOp.java,ReturnVoidOp,class,5,2,0,28,2
\smalivm\src\main\java\org\cf\smalivm\opcode\ReturnVoidOpFactory.java,ReturnVoidOpFactory,class,3,1,0,15,1
\smalivm\src\main\java\org\cf\smalivm\opcode\SGetOp.java,SGetOp,class,12,2,0,49,4
\smalivm\src\main\java\org\cf\smalivm\opcode\SGetOpFactory.java,SGetOpFactory,class,8,1,0,27,1
\smalivm\src\main\java\org\cf\smalivm\opcode\SPutOp.java,SPutOp,class,12,2,0.3,71,6
\smalivm\src\main\java\org\cf\smalivm\opcode\SPutOpFactory.java,SPutOpFactory,class,8,1,0,27,1
\smalivm\src\main\java\org\cf\smalivm\opcode\SwitchOp.java,SwitchOp,class,4,2,0,35,2
\smalivm\src\main\java\org\cf\smalivm\opcode\SwitchOpFactory.java,SwitchOpFactory,class,6,1,0,26,1
\smalivm\src\main\java\org\cf\smalivm\opcode\SwitchPayloadOp.java,SwitchPayloadOp,class,12,2,0.45,91,4
\smalivm\src\main\java\org\cf\smalivm\opcode\SwitchPayloadOpFactory.java,SwitchPayloadOpFactory,class,7,1,0,25,1
\smalivm\src\main\java\org\cf\smalivm\opcode\ThrowOp.java,ThrowOp,class,6,2,0,34,2
\smalivm\src\main\java\org\cf\smalivm\opcode\ThrowOpFactory.java,ThrowOpFactory,class,4,1,0,19,1
\smalivm\src\main\java\org\cf\smalivm\opcode\UnaryMathOp.java,UnaryMathOp,class,5,2,0.65,144,4
\smalivm\src\main\java\org\cf\smalivm\opcode\UnaryMathOpFactory.java,UnaryMathOpFactory,class,5,1,0,22,1
\smalivm\src\main\java\org\cf\smalivm\type\ClassManager.java,ClassManager,class,18,1,0.76,210,14
\smalivm\src\main\java\org\cf\smalivm\type\ClassManagerFactory.java,ClassManagerFactory,class,7,1,0.47,95,5
\smalivm\src\main\java\org\cf\smalivm\type\InitializedInstance.java,InitializedInstance,class,3,2,0.02,51,4
\smalivm\src\main\java\org\cf\smalivm\type\Instance.java,Instance,class,1,1,0,19,2
\smalivm\src\main\java\org\cf\smalivm\type\UninitializedInstance.java,UninitializedInstance,class,2,2,0,36,2
\smalivm\src\main\java\org\cf\smalivm\type\UnknownValue.java,UnknownValue,class,1,2,0,25,2
\smalivm\src\main\java\org\cf\smalivm\type\VirtualArray.java,VirtualArray,class,12,2,0.73,186,9
\smalivm\src\main\java\org\cf\smalivm\type\VirtualArrayMethod.java,VirtualArrayMethod,class,8,2,0.5,101,8
\smalivm\src\main\java\org\cf\smalivm\type\VirtualClass.java,VirtualClass,class,18,2,0.8,252,11
\smalivm\src\main\java\org\cf\smalivm\type\VirtualClassItem.java,VirtualClassItem,class,1,1,0,41,5
\smalivm\src\main\java\org\cf\smalivm\type\VirtualField.java,VirtualField,class,14,2,0.53,107,4
\smalivm\src\main\java\org\cf\smalivm\type\VirtualMethod.java,VirtualMethod,class,5,2,0,44,7
\smalivm\src\main\java\org\cf\smalivm\type\VirtualPrimitive.java,VirtualPrimitive,class,5,2,0.06,53,4
\smalivm\src\main\java\org\cf\smalivm\type\VirtualRealMethod.java,VirtualRealMethod,class,10,2,0.59,121,8
\smalivm\src\main\java\org\cf\smalivm\type\VirtualType.java,VirtualType,class,9,2,0.62,131,13
\smalivm\src\main\java\org\cf\util\ClassNameUtils.java,ClassNameUtils,class,8,1,0.9,491,13
\smalivm\src\main\java\org\cf\util\EnumAnalyzer.java,EnumAnalyzer,class,14,2,0.32,74,3
\smalivm\src\main\java\org\cf\util\Utils.java,Utils,class,24,1,0.81,268,12
\smalivm\src\test\java\org\cf\smalivm\DataStructureBenchmark.java,DataStructureBenchmark,class,7,1,0.32,74,4
\smalivm\src\test\java\org\cf\smalivm\ExceptionHandlerAddressResolverTest.java,ExceptionHandlerAddressResolverTest,class,16,2,0.66,148,8
\smalivm\src\test\java\org\cf\smalivm\MatchBenchmark.java,MatchBenchmark,class,8,1,0.56,114,6
\smalivm\src\test\java\org\cf\smalivm\MethodReflectorTest.java,MethodReflectorTest,class,11,2,0.68,156,8
\smalivm\src\test\java\org\cf\smalivm\TemplateStateFactoryTest.java,TemplateStateFactoryTest,class,11,1,0.3,71,3
\smalivm\src\test\java\org\cf\smalivm\TestExceptionHandling.java,TestExceptionHandling,class,10,1,0.14,58,3
\smalivm\src\test\java\org\cf\smalivm\TestFieldInheritance.java,TestFieldInheritance,class,10,1,0.49,99,4
\smalivm\src\test\java\org\cf\smalivm\TestMethodInheritance.java,TestMethodInheritance,class,8,1,0.32,73,7
\smalivm\src\test\java\org\cf\smalivm\TestSideEffects.java,TestSideEffects,class,5,1,0.63,135,8
\smalivm\src\test\java\org\cf\smalivm\TestStaticFieldAccess.java,TestStaticFieldAccess,class,7,1,0.3,71,2
\smalivm\src\test\java\org\cf\smalivm\VirtualMachineTest.java,VirtualMachineTest,class,2,1,0,21,2
\smalivm\src\test\java\org\cf\smalivm\VMState.java,VMState,class,3,1,0.28,69,6
\smalivm\src\test\java\org\cf\smalivm\VMTester.java,VMTester,class,37,1,0.84,305,15
\smalivm\src\test\java\org\cf\smalivm\configuration\ConfigurationTest.java,ConfigurationTest,class,16,1,0.49,99,6
\smalivm\src\test\java\org\cf\smalivm\context\ExecutionGrapherTest.java,ExecutionGrapherTest,class,7,1,0.31,72,5
\smalivm\src\test\java\org\cf\smalivm\context\ExecutionGraphTest.java,ExecutionGraphTest,class,11,1,0.54,109,6
\smalivm\src\test\java\org\cf\smalivm\context\MethodStateTest.java,MethodStateTest,class,3,1,0,34,2
\smalivm\src\test\java\org\cf\smalivm\dex\ClassBuilderTest.java,ClassBuilderTest,class,9,1,0,40,3
\smalivm\src\test\java\org\cf\smalivm\dex\ClassManagerTest.java,ClassManagerTest,class,12,1,0.24,66,4
\smalivm\src\test\java\org\cf\smalivm\dex\FrameworkJarBuilderTest.java,FrameworkJarBuilderTest,class,8,1,0,32,1
\smalivm\src\test\java\org\cf\smalivm\dex\SmaliClassLoaderTest.java,SmaliClassLoaderTest,class,23,1,0.8,252,17
\smalivm\src\test\java\org\cf\smalivm\dex\SmaliParserTest.java,SmaliParserTest,class,5,1,0,17,1
\smalivm\src\test\java\org\cf\smalivm\emulate\java_lang_Class_forName_Test.java,java_lang_Class_forName_Test,class,23,1,0.67,151,9
\smalivm\src\test\java\org\cf\smalivm\emulate\java_lang_reflect_Field_get_Test.java,java_lang_reflect_Field_get_Test,class,17,1,0.88,412,39
\smalivm\src\test\java\org\cf\smalivm\opcode\AGetOpTest.java,AGetOpTest,class,11,1,0.68,154,10
\smalivm\src\test\java\org\cf\smalivm\opcode\APutOpTest.java,APutOpTest,class,17,1,0.85,341,18
\smalivm\src\test\java\org\cf\smalivm\opcode\ArrayLengthOpTest.java,ArrayLengthOpTest,class,11,1,0.64,138,10
\smalivm\src\test\java\org\cf\smalivm\opcode\BinaryMathOpTest.java,BinaryMathOpTest,class,26,1,0.95,1033,69
\smalivm\src\test\java\org\cf\smalivm\opcode\CheckCastOpTest.java,CheckCastOpTest,class,10,1,0.32,74,5
\smalivm\src\test\java\org\cf\smalivm\opcode\CmpOpTest.java,CmpOpTest,class,27,1,0.88,424,33
\smalivm\src\test\java\org\cf\smalivm\opcode\ConstOpTest.java,ConstOpTest,class,12,1,0.66,147,10
\smalivm\src\test\java\org\cf\smalivm\opcode\FillArrayDataOpTest.java,FillArrayDataOpTest,class,4,1,0.5,101,7
\smalivm\src\test\java\org\cf\smalivm\opcode\FilledNewArrayTest.java,FilledNewArrayTest,class,33,1,0.86,351,27
\smalivm\src\test\java\org\cf\smalivm\opcode\IfOpTest.java,IfOpTest,class,19,1,0.91,563,51
\smalivm\src\test\java\org\cf\smalivm\opcode\IGetOpTest.java,IGetOpTest,class,28,1,0.48,97,8
\smalivm\src\test\java\org\cf\smalivm\opcode\InstanceOfOpTest.java,InstanceOfOpTest,class,6,1,0.4,83,6
\smalivm\src\test\java\org\cf\smalivm\opcode\InvokeOpTest.java,InvokeOpTest,class,19,1,0.91,556,37
\smalivm\src\test\java\org\cf\smalivm\opcode\IPutOpTest.java,IPutOpTest,class,28,1,0.48,97,9
\smalivm\src\test\java\org\cf\smalivm\opcode\MonitorEnterOpTest.java,MonitorEnterOpTest,class,6,1,0,22,1
\smalivm\src\test\java\org\cf\smalivm\opcode\MonitorExitOpTest.java,MonitorExitOpTest,class,6,1,0,22,1
\smalivm\src\test\java\org\cf\smalivm\opcode\MoveOpTest.java,MoveOpTest,class,11,1,0.29,70,4
\smalivm\src\test\java\org\cf\smalivm\opcode\NewArrayOpTest.java,NewArrayOpTest,class,12,1,0.56,113,6
\smalivm\src\test\java\org\cf\smalivm\opcode\NewInstanceOpTest.java,NewInstanceOpTest,class,8,1,0,47,4
\smalivm\src\test\java\org\cf\smalivm\opcode\SGetOpTest.java,SGetOpTest,class,7,1,0.78,223,16
\smalivm\src\test\java\org\cf\smalivm\opcode\SPutOpTest.java,SPutOpTest,class,4,1,0.35,77,6
\smalivm\src\test\java\org\cf\smalivm\opcode\SwitchOpTest.java,SwitchOpTest,class,5,1,0.37,79,8
\smalivm\src\test\java\org\cf\smalivm\opcode\SwitchPayloadOpTest.java,SwitchPayloadOpTest,class,18,1,0.35,77,6
\smalivm\src\test\java\org\cf\smalivm\opcode\ThrowOpTest.java,ThrowOpTest,class,9,1,0,42,3
\smalivm\src\test\java\org\cf\smalivm\opcode\UnaryMathOpTest.java,UnaryMathOpTest,class,26,1,0.91,530,37
\smalivm\src\test\java\org\cf\smalivm\type\VirtualArrayTest.java,VirtualArrayTest,class,9,2,0.38,80,4
\smalivm\src\test\java\org\cf\util\ClassNameUtilsTest.java,ClassNameUtilsTest,class,7,1,0.8,244,9
\smalivm\src\test\java\org\cf\util\UtilsTest.java,UtilsTest,class,13,1,0.79,239,9
\smalivm\src\test\resources\smali\field_get\DummyClass.java,DummyClass,class,1,1,0,23,3
