file,class,type,cbo,dit,lcom,loc,methods
\src\generated\main\java\emu\grasscutter\net\proto\AvatarEnterSceneInfoOuterClass.java,AvatarEnterSceneInfoOuterClass,class,1,1,0.97,1742,86
\src\generated\main\java\emu\grasscutter\net\proto\AvatarEquipAffixInfoOuterClass.java,AvatarEquipAffixInfoOuterClass,class,1,1,0.92,615,40
\src\generated\main\java\emu\grasscutter\net\proto\AvatarEquipAffixStartNotifyOuterClass.java,AvatarEquipAffixStartNotifyOuterClass,class,1,1,0.93,755,45
\src\generated\main\java\emu\grasscutter\net\proto\AvatarEquipChangeNotifyOuterClass.java,AvatarEquipChangeNotifyOuterClass,class,1,1,0.96,1173,63
\src\generated\main\java\emu\grasscutter\net\proto\AvatarExcelInfoOuterClass.java,AvatarExcelInfoOuterClass,class,1,1,0.94,832,51
\src\generated\main\java\emu\grasscutter\net\proto\AvatarExpeditionAllDataReqOuterClass.java,AvatarExpeditionAllDataReqOuterClass,class,1,1,0.89,476,33
\src\generated\main\java\emu\grasscutter\net\proto\AvatarExpeditionAllDataRspOuterClass.java,AvatarExpeditionAllDataRspOuterClass,class,1,1,0.96,1150,61
\src\generated\main\java\emu\grasscutter\net\proto\AvatarExpeditionCallBackReqOuterClass.java,AvatarExpeditionCallBackReqOuterClass,class,1,1,0.93,674,41
\src\generated\main\java\emu\grasscutter\net\proto\AvatarExpeditionCallBackRspOuterClass.java,AvatarExpeditionCallBackRspOuterClass,class,1,1,0.94,884,50
\src\generated\main\java\emu\grasscutter\net\proto\AvatarExpeditionDataNotifyOuterClass.java,AvatarExpeditionDataNotifyOuterClass,class,1,1,0.94,814,47
\src\generated\main\java\emu\grasscutter\net\proto\AvatarExpeditionGetRewardReqOuterClass.java,AvatarExpeditionGetRewardReqOuterClass,class,1,1,0.91,548,37
\src\generated\main\java\emu\grasscutter\net\proto\AvatarExpeditionGetRewardRspOuterClass.java,AvatarExpeditionGetRewardRspOuterClass,class,1,2,0.97,1632,79
\src\generated\main\java\emu\grasscutter\net\proto\AvatarExpeditionInfoOuterClass.java,AvatarExpeditionInfoOuterClass,class,1,1,0.94,868,52
\src\generated\main\java\emu\grasscutter\net\proto\AvatarExpeditionStartReqOuterClass.java,AvatarExpeditionStartReqOuterClass,class,1,1,0.93,688,44
\src\generated\main\java\emu\grasscutter\net\proto\AvatarExpeditionStartRspOuterClass.java,AvatarExpeditionStartRspOuterClass,class,1,1,0.94,884,50
\src\generated\main\java\emu\grasscutter\net\proto\AvatarExpeditionStateOuterClass.java,AvatarExpeditionStateOuterClass,class,1,1,0.72,180,12
\src\generated\main\java\emu\grasscutter\net\proto\AvatarFetterDataNotifyOuterClass.java,AvatarFetterDataNotifyOuterClass,class,1,1,0.94,813,47
\src\generated\main\java\emu\grasscutter\net\proto\AvatarFetterInfoOuterClass.java,AvatarFetterInfoOuterClass,class,1,1,0.97,1575,78
\src\generated\main\java\emu\grasscutter\net\proto\AvatarFetterLevelRewardReqOuterClass.java,AvatarFetterLevelRewardReqOuterClass,class,1,1,0.92,618,40
\src\generated\main\java\emu\grasscutter\net\proto\AvatarFetterLevelRewardRspOuterClass.java,AvatarFetterLevelRewardRspOuterClass,class,1,1,0.93,759,47
\src\generated\main\java\emu\grasscutter\net\proto\AvatarFightPropNotifyOuterClass.java,AvatarFightPropNotifyOuterClass,class,1,1,0.94,881,50
\src\generated\main\java\emu\grasscutter\net\proto\AvatarFightPropUpdateNotifyOuterClass.java,AvatarFightPropUpdateNotifyOuterClass,class,1,1,0.94,882,50
\src\generated\main\java\emu\grasscutter\net\proto\AvatarFlycloakChangeNotifyOuterClass.java,AvatarFlycloakChangeNotifyOuterClass,class,1,1,0.92,618,40
\src\generated\main\java\emu\grasscutter\net\proto\AvatarFollowRouteNotifyOuterClass.java,AvatarFollowRouteNotifyOuterClass,class,1,1,0.95,1044,57
\src\generated\main\java\emu\grasscutter\net\proto\AvatarGainCostumeNotifyOuterClass.java,AvatarGainCostumeNotifyOuterClass,class,1,1,0.91,546,37
\src\generated\main\java\emu\grasscutter\net\proto\AvatarGainFlycloakNotifyOuterClass.java,AvatarGainFlycloakNotifyOuterClass,class,1,1,0.91,546,37
\src\generated\main\java\emu\grasscutter\net\proto\AvatarInfoOuterClass.java,AvatarInfoOuterClass,class,1,1,0.99,5155,230
\src\generated\main\java\emu\grasscutter\net\proto\AvatarLifeStateChangeNotifyOuterClass.java,AvatarLifeStateChangeNotifyOuterClass,class,1,1,0.96,1399,72
\src\generated\main\java\emu\grasscutter\net\proto\AvatarPromoteGetRewardReqOuterClass.java,AvatarPromoteGetRewardReqOuterClass,class,1,1,0.92,618,40
\src\generated\main\java\emu\grasscutter\net\proto\AvatarPromoteGetRewardRspOuterClass.java,AvatarPromoteGetRewardRspOuterClass,class,1,1,0.93,759,47
\src\generated\main\java\emu\grasscutter\net\proto\AvatarPromoteReqOuterClass.java,AvatarPromoteReqOuterClass,class,1,1,0.91,547,37
\src\generated\main\java\emu\grasscutter\net\proto\AvatarPromoteRspOuterClass.java,AvatarPromoteRspOuterClass,class,1,1,0.92,617,40
\src\generated\main\java\emu\grasscutter\net\proto\AvatarPropChangeReasonNotifyOuterClass.java,AvatarPropChangeReasonNotifyOuterClass,class,1,1,0.94,874,52
\src\generated\main\java\emu\grasscutter\net\proto\AvatarPropNotifyOuterClass.java,AvatarPropNotifyOuterClass,class,1,1,0.94,881,50
\src\generated\main\java\emu\grasscutter\net\proto\AvatarRenameInfoNotifyOuterClass.java,AvatarRenameInfoNotifyOuterClass,class,1,2,0.94,855,48
\src\generated\main\java\emu\grasscutter\net\proto\AvatarRenameInfoOuterClass.java,AvatarRenameInfoOuterClass,class,1,1,0.93,695,42
\src\generated\main\java\emu\grasscutter\net\proto\AvatarSatiationDataNotifyOuterClass.java,AvatarSatiationDataNotifyOuterClass,class,1,2,0.94,855,48
\src\generated\main\java\emu\grasscutter\net\proto\AvatarSatiationDataOuterClass.java,AvatarSatiationDataOuterClass,class,1,1,0.93,690,44
\src\generated\main\java\emu\grasscutter\net\proto\AvatarSkillChangeNotifyOuterClass.java,AvatarSkillChangeNotifyOuterClass,class,1,1,0.94,900,54
\src\generated\main\java\emu\grasscutter\net\proto\AvatarSkillDepotChangeNotifyOuterClass.java,AvatarSkillDepotChangeNotifyOuterClass,class,1,1,0.97,1786,89
\src\generated\main\java\emu\grasscutter\net\proto\AvatarSkillInfoNotifyOuterClass.java,AvatarSkillInfoNotifyOuterClass,class,1,1,0.94,884,50
\src\generated\main\java\emu\grasscutter\net\proto\AvatarSkillInfoOuterClass.java,AvatarSkillInfoOuterClass,class,1,1,0.94,812,48
\src\generated\main\java\emu\grasscutter\net\proto\AvatarSkillMaxChargeCountNotifyOuterClass.java,AvatarSkillMaxChargeCountNotifyOuterClass,class,1,1,0.93,689,44
\src\generated\main\java\emu\grasscutter\net\proto\AvatarSkillUpgradeReqOuterClass.java,AvatarSkillUpgradeReqOuterClass,class,1,1,0.93,688,44
\src\generated\main\java\emu\grasscutter\net\proto\AvatarSkillUpgradeRspOuterClass.java,AvatarSkillUpgradeRspOuterClass,class,1,1,0.94,829,51
\src\generated\main\java\emu\grasscutter\net\proto\AvatarTeamAllDataNotifyOuterClass.java,AvatarTeamAllDataNotifyOuterClass,class,1,1,0.96,1202,62
\src\generated\main\java\emu\grasscutter\net\proto\AvatarTeamOuterClass.java,AvatarTeamOuterClass,class,1,1,0.94,821,46
