file,class,type,cbo,dit,lcom,loc,methods
\src\nicelee\bilibili\util\danmuku\Xml2Ass.java,Xml2Ass,class,14,1,0.74,193,4
\src\nicelee\bilibili\util\net\HostSetUtil.java,HostSetUtil,class,14,1,0.6,124,3
\src\nicelee\bilibili\util\net\TrustAllCertSSLUtil.java,TrustAllCertSSLUtil,class,6,1,0,41,3
\src\nicelee\server\package-info.java,package-info,class,1,1,0,7,1
\src\nicelee\server\controller\ControllerCookieRefresh.java,ControllerCookieRefresh,class,16,1,0.44,90,2
\src\nicelee\server\controller\ControllerLogin.java,ControllerLogin,class,8,1,0.32,73,1
\src\nicelee\server\controller\ControllerStaticFiles.java,ControllerStaticFiles,class,8,1,0.22,64,2
\src\nicelee\server\controller\ControllerSystemInfo.java,ControllerSystemInfo,class,5,1,0,36,1
\src\nicelee\server\core\PathDealer.java,PathDealer,class,13,1,0.81,257,5
\src\nicelee\server\core\SocketDealer.java,SocketDealer,class,11,2,0.5,101,1
\src\nicelee\server\core\SocketServer.java,SocketServer,class,8,1,0.48,96,3
\src\nicelee\server\util\ResponseUtil.java,ResponseUtil,class,2,1,0,47,4
\src\nicelee\test\junit\FFmpegTest.java,FFmpegTest,class,7,1,0.55,111,5
\src\nicelee\test\junit\INeedAVTest.java,INeedAVTest,class,11,1,0.54,109,3
\src\nicelee\test\junit\INeedLoginTest.java,INeedLoginTest,class,8,1,0.07,54,2
\src\nicelee\test\junit\M4sTest.java,M4sTest,class,12,1,0.55,110,4
\src\nicelee\test\junit\ParserTest.java,ParserTest,class,16,1,0.74,189,6
\src\nicelee\test\junit\RenameTest.java,RenameTest,class,8,1,0,48,3
\src\nicelee\test\junit\RepoTest.java,RepoTest,class,14,1,0.62,130,5
\src\nicelee\test\junit\UITest.java,UITest,class,9,1,0.32,74,3
\src\nicelee\test\junit\UtilTest.java,UtilTest,class,20,1,0.81,259,10
\src\nicelee\test\junit\VersionManagerTest.java,VersionManagerTest,class,9,1,0.44,90,4
\src\nicelee\test\junit\common\PackageScanLoaderTest.java,PackageScanLoaderTest,class,8,1,0.26,68,4
\src\nicelee\ui\Audio.java,Audio,class,7,1,0.17,60,1
\src\nicelee\ui\DialogLogin.java,DialogLogin,class,38,2,0.87,383,13
\src\nicelee\ui\DialogSMSLogin.java,DialogSMSLogin,class,35,2,0.87,381,12
\src\nicelee\ui\FrameAbout.java,FrameAbout,class,14,2,0.45,91,3
\src\nicelee\ui\FrameMain.java,FrameMain,class,27,2,0.78,230,4
\src\nicelee\ui\FrameMain_v3_4.java,FrameMain_v3_4,class,23,2,0.75,202,3
\src\nicelee\ui\FrameQRCode.java,FrameQRCode,class,9,2,0.18,61,2
\src\nicelee\ui\FrameWaiting.java,FrameWaiting,class,7,2,0.65,144,8
\src\nicelee\ui\Global.java,Global,class,20,1,0.88,421,56
\src\nicelee\ui\InitCheck.java,InitCheck,class,9,1,0.36,78,3
\src\nicelee\ui\SysTray.java,SysTray,class,15,1,0.67,151,8
\src\nicelee\ui\TabDownload.java,TabDownload,class,16,2,0.75,199,6
\src\nicelee\ui\TabIndex.java,TabIndex,class,32,2,0.83,296,10
\src\nicelee\ui\TabSettings.java,TabSettings,class,27,2,0.84,306,10
\src\nicelee\ui\TabVideo.java,TabVideo,class,23,2,0.86,365,17
\src\nicelee\ui\item\ClipInfoPanel.java,ClipInfoPanel,class,27,2,0.72,181,7
\src\nicelee\ui\item\DownloadInfoPanel.java,DownloadInfoPanel,class,20,2,0.87,379,21
\src\nicelee\ui\item\JOptionPane.java,JOptionPane,class,7,1,0.21,63,6
\src\nicelee\ui\item\JOptionPaneManager.java,JOptionPaneManager,class,3,1,0.35,77,4
\src\nicelee\ui\item\MJButton.java,MJButton,class,4,2,0,34,3
\src\nicelee\ui\item\MJMenuBar.java,MJMenuBar,class,39,2,0.92,605,21
\src\nicelee\ui\item\MJMenuWithRadioGroupBuilder.java,MJMenuWithRadioGroupBuilder,class,6,1,0.36,78,4
\src\nicelee\ui\item\MJTabVideo.java,MJTabVideo,class,14,2,0.7,167,8
\src\nicelee\ui\item\MJTextField.java,MJTextField,class,18,2,0.75,199,13
\src\nicelee\ui\item\MJTitleBar.java,MJTitleBar,class,23,2,0.78,232,12
\src\nicelee\ui\item\OperationPanel.java,OperationPanel,class,12,2,0.47,95,3
\src\nicelee\ui\item\impl\TextTransferable.java,TextTransferable,class,4,1,0.02,51,3
\src\nicelee\ui\item\impl\TextTransferHandler.java,TextTransferHandler,class,5,2,0,37,2
\src\nicelee\ui\thread\BatchDownloadRbyRThread.java,BatchDownloadRbyRThread,class,19,2,0.82,285,7
\src\nicelee\ui\thread\BatchDownloadThread.java,BatchDownloadThread,class,28,2,0.68,154,3
\src\nicelee\ui\thread\CookieRefreshThread.java,CookieRefreshThread,class,29,2,0.77,219,6
\src\nicelee\ui\thread\DownloadExecutors.java,DownloadExecutors,class,5,1,0,49,1
\src\nicelee\ui\thread\DownloadRunnable.java,DownloadRunnable,class,14,1,0.65,143,2
\src\nicelee\ui\thread\DownloadRunnableInternal.java,DownloadRunnableInternal,class,14,1,0.59,123,1
\src\nicelee\ui\thread\GetVideoDetailThread.java,GetVideoDetailThread,class,17,2,0.43,88,1
\src\nicelee\ui\thread\LoginThread.java,LoginThread,class,19,2,0.76,205,3
\src\nicelee\ui\thread\MonitoringThread.java,MonitoringThread,class,10,2,0.78,230,1
\src\nicelee\ui\thread\StreamManager.java,StreamManager,class,5,2,0,33,1
\src\org\json\CDL.java,CDL,class,1,1,0.83,287,5
\src\org\json\Cookie.java,Cookie,class,1,1,0.7,169,2
\src\org\json\CookieList.java,CookieList,class,1,1,0.42,86,1
\src\org\json\HTTP.java,HTTP,class,1,1,0.69,162,2
\src\org\json\HTTPTokener.java,HTTPTokener,class,1,2,0.35,77,1
\src\org\json\JSONArray.java,JSONArray,class,11,1,0.97,1458,37
\src\org\json\JSONException.java,JSONException,class,1,2,0,45,2
\src\org\json\JSONML.java,JSONML,class,1,1,0.91,542,6
\src\org\json\JSONObject.java,JSONObject,class,22,1,0.98,2558,51
\src\org\json\JSONPointer.java,JSONPointer,class,7,1,0.83,293,8
\src\org\json\JSONPointerException.java,JSONPointerException,class,1,2,0,45,2
\src\org\json\JSONPropertyIgnore.java,JSONPropertyIgnore,class,5,1,0,43,1
\src\org\json\JSONPropertyName.java,JSONPropertyName,class,5,1,0,47,1
\src\org\json\JSONString.java,JSONString,class,1,1,0,18,1
\src\org\json\JSONStringer.java,JSONStringer,class,1,1,0.37,79,1
\src\org\json\JSONTokener.java,JSONTokener,class,6,1,0.91,529,15
\src\org\json\JSONWriter.java,JSONWriter,class,3,1,0.88,413,10
\src\org\json\Property.java,Property,class,2,1,0.33,75,1
\src\org\json\XML.java,XML,class,3,1,0.93,683,14
\src\org\json\XMLTokener.java,XMLTokener,class,1,2,0.88,407,5
\src-launcher\nicelee\memory\App.java,App,class,14,1,0.69,161,3
\src-launcher\nicelee\memory\classloader\MemoryClassLoader.java,MemoryClassLoader,class,11,2,0.7,168,4
\src-launcher\nicelee\memory\url\MemoryURLHandler.java,MemoryURLHandler,class,11,2,0.46,92,5
\src-launcher\nicelee\memory\url\MemoryURLHandlerProvider.java,MemoryURLHandlerProvider,class,1,2,0,19,1
