file,class,type,cbo,dit,lcom,loc,methods
\redisson\src\main\java\org\redisson\RedissonLocalCachedMap.java,RedissonLocalCachedMap,class,24,2,0.97,1473,31
\redisson\src\main\java\org\redisson\RedissonLock.java,RedissonLock,class,17,2,0.92,593,12
\redisson\src\main\java\org\redisson\RedissonLockEntry.java,RedissonLockEntry,class,3,1,0.49,99,8
\redisson\src\main\java\org\redisson\RedissonLongAdder.java,RedissonLongAdder,class,6,2,0.35,77,4
\redisson\src\main\java\org\redisson\RedissonMap.java,RedissonMap,class,38,1,0.97,1928,73
\redisson\src\main\java\org\redisson\RedissonMapCache.java,RedissonMapCache,class,27,1,0.99,3594,46
\redisson\src\main\java\org\redisson\RedissonMapCacheNative.java,RedissonMapCacheNative,class,19,2,0.95,993,50
\redisson\src\main\java\org\redisson\RedissonMapEntry.java,RedissonMapEntry,class,1,1,0,46,3
\redisson\src\main\java\org\redisson\RedissonMultiLock.java,RedissonMultiLock,class,14,1,0.91,537,25
\redisson\src\main\java\org\redisson\RedissonMultimap.java,RedissonMultimap,class,20,2,0.91,564,27
\redisson\src\main\java\org\redisson\RedissonMultimapCache.java,RedissonMultimapCache,class,9,1,0.7,169,6
\redisson\src\main\java\org\redisson\RedissonMultimapCacheNative.java,RedissonMultimapCacheNative,class,8,1,0.58,118,3
\redisson\src\main\java\org\redisson\RedissonMultiMapIterator.java,RedissonMultiMapIterator,class,9,1,0.65,141,5
\redisson\src\main\java\org\redisson\RedissonNode.java,RedissonNode,class,21,1,0.8,251,11
\redisson\src\main\java\org\redisson\RedissonObject.java,RedissonObject,class,28,1,0.94,830,40
\redisson\src\main\java\org\redisson\RedissonPatternTopic.java,RedissonPatternTopic,class,18,1,0.65,144,9
\redisson\src\main\java\org\redisson\RedissonPermitExpirableSemaphore.java,RedissonPermitExpirableSemaphore,class,17,2,0.95,964,33
\redisson\src\main\java\org\redisson\RedissonPriorityBlockingDeque.java,RedissonPriorityBlockingDeque,class,18,2,0.86,367,31
\redisson\src\main\java\org\redisson\RedissonPriorityBlockingQueue.java,RedissonPriorityBlockingQueue,class,22,2,0.84,313,17
\redisson\src\main\java\org\redisson\RedissonPriorityDeque.java,RedissonPriorityDeque,class,14,2,0.85,332,27
\redisson\src\main\java\org\redisson\RedissonPriorityQueue.java,RedissonPriorityQueue,class,16,2,0.9,492,24
\redisson\src\main\java\org\redisson\RedissonQueue.java,RedissonQueue,class,9,2,0.62,133,8
\redisson\src\main\java\org\redisson\RedissonQueueSemaphore.java,RedissonQueueSemaphore,class,9,2,0.48,96,5
\redisson\src\main\java\org\redisson\RedissonRateLimiter.java,RedissonRateLimiter,class,15,2,0.9,516,21
\redisson\src\main\java\org\redisson\RedissonReactive.java,RedissonReactive,class,17,1,0.96,1301,90
\redisson\src\main\java\org\redisson\RedissonReadLock.java,RedissonReadLock,class,10,2,0.74,191,3
\redisson\src\main\java\org\redisson\RedissonReadWriteLock.java,RedissonReadWriteLock,class,4,2,0.06,53,2
\redisson\src\main\java\org\redisson\RedissonRedLock.java,RedissonRedLock,class,2,2,0.21,63,1
\redisson\src\main\java\org\redisson\RedissonReference.java,RedissonReference,class,7,1,0.66,147,8
\redisson\src\main\java\org\redisson\RedissonReliableTopic.java,RedissonReliableTopic,class,24,2,0.86,370,18
\redisson\src\main\java\org\redisson\RedissonRemoteService.java,RedissonRemoteService,class,19,2,0.91,533,13
\redisson\src\main\java\org\redisson\RedissonRingBuffer.java,RedissonRingBuffer,class,15,2,0.71,173,9
\redisson\src\main\java\org\redisson\RedissonRx.java,RedissonRx,class,15,1,0.96,1279,89
\redisson\src\main\java\org\redisson\RedissonScoredSortedSet.java,RedissonScoredSortedSet,class,25,1,0.98,2249,158
\redisson\src\main\java\org\redisson\RedissonScript.java,RedissonScript,class,12,1,0.86,345,20
\redisson\src\main\java\org\redisson\RedissonSearch.java,RedissonSearch,class,22,1,0.96,1319,33
\redisson\src\main\java\org\redisson\RedissonSemaphore.java,RedissonSemaphore,class,19,2,0.92,611,21
\redisson\src\main\java\org\redisson\RedissonSet.java,RedissonSet,class,21,2,0.95,945,63
\redisson\src\main\java\org\redisson\RedissonSetCache.java,RedissonSetCache,class,24,1,0.97,1532,75
\redisson\src\main\java\org\redisson\RedissonSetMultimap.java,RedissonSetMultimap,class,19,2,0.89,453,20
\redisson\src\main\java\org\redisson\RedissonSetMultimapCache.java,RedissonSetMultimapCache,class,11,2,0.76,212,8
\redisson\src\main\java\org\redisson\RedissonSetMultimapCacheNative.java,RedissonSetMultimapCacheNative,class,5,2,0.29,70,4
\redisson\src\main\java\org\redisson\RedissonSetMultimapIterator.java,RedissonSetMultimapIterator,class,3,2,0,35,1
\redisson\src\main\java\org\redisson\RedissonSetMultimapValues.java,RedissonSetMultimapValues,class,14,2,0.95,954,65
\redisson\src\main\java\org\redisson\RedissonShardedTopic.java,RedissonShardedTopic,class,15,2,0.48,96,5
\redisson\src\main\java\org\redisson\RedissonShutdownException.java,RedissonShutdownException,class,1,2,0,28,1
\redisson\src\main\java\org\redisson\RedissonSortedSet.java,RedissonSortedSet,class,24,2,0.92,666,36
\redisson\src\main\java\org\redisson\RedissonSpinLock.java,RedissonSpinLock,class,12,2,0.84,306,8
\redisson\src\main\java\org\redisson\RedissonStream.java,RedissonStream,class,14,2,0.95,1015,48
\redisson\src\main\java\org\redisson\RedissonSubList.java,RedissonSubList,class,13,2,0.9,525,23
\redisson\src\main\java\org\redisson\RedissonSubSortedSet.java,RedissonSubSortedSet,class,6,1,0.85,338,13
\redisson\src\main\java\org\redisson\RedissonTimeSeries.java,RedissonTimeSeries,class,25,2,0.95,1095,60
\redisson\src\main\java\org\redisson\RedissonTopic.java,RedissonTopic,class,18,1,0.74,193,11
\redisson\src\main\java\org\redisson\RedissonTransferQueue.java,RedissonTransferQueue,class,21,2,0.93,757,48
\redisson\src\main\java\org\redisson\RedissonVectorSet.java,RedissonVectorSet,class,17,2,0.84,319,17
\redisson\src\main\java\org\redisson\RedissonWriteLock.java,RedissonWriteLock,class,11,2,0.66,145,2
\redisson\src\main\java\org\redisson\ScanIterator.java,ScanIterator,class,2,1,0,34,1
\redisson\src\main\java\org\redisson\ScanResult.java,ScanResult,class,2,1,0,37,1
\redisson\src\main\java\org\redisson\SlotCallback.java,SlotCallback,class,4,1,0,47,1
\redisson\src\main\java\org\redisson\Version.java,Version,class,7,1,0.06,53,1
\redisson\src\main\java\org\redisson\VoidSlotCallback.java,VoidSlotCallback,class,2,1,0,50,3
\redisson\src\main\java\org\redisson\WriteBehindService.java,WriteBehindService,class,4,1,0.19,62,3
\redisson\src\main\java\org\redisson\api\AsyncIterator.java,AsyncIterator,class,1,1,0,47,1
\redisson\src\main\java\org\redisson\api\BaseSyncParams.java,BaseSyncParams,class,1,1,0.09,55,5
\redisson\src\main\java\org\redisson\api\BatchOptions.java,BatchOptions,class,3,1,0.81,257,16
\redisson\src\main\java\org\redisson\api\BatchResult.java,BatchResult,class,1,1,0.07,54,3
