file,class,type,cbo,dit,lcom,loc,methods
\daemon\src\main\java\org\lsposed\lspd\service\Dex2OatService.java,Dex2OatService,class,22,1,0.77,219,10
\daemon\src\main\java\org\lsposed\lspd\service\LogcatService.java,LogcatService,class,16,2,0.77,214,13
\daemon\src\main\java\org\lsposed\lspd\service\LSPApplicationService.java,LSPApplicationService,class,15,2,0.71,172,6
\daemon\src\main\java\org\lsposed\lspd\service\LSPInjectedModuleService.java,LSPInjectedModuleService,class,12,2,0.45,91,4
\daemon\src\main\java\org\lsposed\lspd\service\LSPManagerService.java,LSPManagerService,class,41,1,0.92,645,32
\daemon\src\main\java\org\lsposed\lspd\service\LSPModuleService.java,LSPModuleService,class,22,2,0.81,268,12
\daemon\src\main\java\org\lsposed\lspd\service\LSPNotificationManager.java,LSPNotificationManager,class,29,1,0.85,331,12
\daemon\src\main\java\org\lsposed\lspd\service\LSPosedService.java,LSPosedService,class,32,1,0.89,470,18
\daemon\src\main\java\org\lsposed\lspd\service\LSPSystemServerService.java,LSPSystemServerService,class,9,2,0.67,151,7
\daemon\src\main\java\org\lsposed\lspd\service\ObfuscationManager.java,ObfuscationManager,class,2,1,0,13,1
\daemon\src\main\java\org\lsposed\lspd\service\PackageService.java,PackageService,class,40,1,0.86,354,13
\daemon\src\main\java\org\lsposed\lspd\service\PowerService.java,PowerService,class,7,1,0.21,63,3
\daemon\src\main\java\org\lsposed\lspd\service\ServiceManager.java,ServiceManager,class,26,1,0.82,276,16
\daemon\src\main\java\org\lsposed\lspd\service\UserService.java,UserService,class,12,1,0.61,127,5
\daemon\src\main\java\org\lsposed\lspd\util\FakeContext.java,FakeContext,class,13,2,0.44,90,7
\daemon\src\main\java\org\lsposed\lspd\util\InstallerVerifier.java,InstallerVerifier,class,5,1,0,31,1
\hiddenapi\bridge\src\main\java\hidden\ByteBufferDexClassLoader.java,ByteBufferDexClassLoader,class,2,2,0,20,2
\hiddenapi\bridge\src\main\java\hidden\HiddenApiBridge.java,HiddenApiBridge,class,24,1,0.67,151,12
\hiddenapi\stubs\src\main\java\android\annotation\NonNull.java,NonNull,class,6,1,0,38,1
\hiddenapi\stubs\src\main\java\android\annotation\Nullable.java,Nullable,class,6,1,0,44,1
\hiddenapi\stubs\src\main\java\android\app\ActivityManager.java,ActivityManager,class,1,1,0,9,3
\hiddenapi\stubs\src\main\java\android\app\ActivityThread.java,ActivityThread,class,5,2,0.07,54,6
\hiddenapi\stubs\src\main\java\android\app\Application.java,Application,class,1,1,0,4,1
\hiddenapi\stubs\src\main\java\android\app\ContentProviderHolder.java,ContentProviderHolder,class,1,1,0,7,1
\hiddenapi\stubs\src\main\java\android\app\ContextImpl.java,ContextImpl,class,1,2,0,6,1
\hiddenapi\stubs\src\main\java\android\app\IActivityController.java,IActivityController,class,5,2,0.24,66,1
\hiddenapi\stubs\src\main\java\android\app\IActivityManager.java,IActivityManager,class,11,2,0.64,138,3
\hiddenapi\stubs\src\main\java\android\app\IApplicationThread.java,IApplicationThread,class,3,2,0,32,1
\hiddenapi\stubs\src\main\java\android\app\INotificationManager.java,INotificationManager,class,6,2,0,34,3
\hiddenapi\stubs\src\main\java\android\app\IServiceConnection.java,IServiceConnection,class,4,2,0,22,2
\hiddenapi\stubs\src\main\java\android\app\IUidObserver.java,IUidObserver,class,1,2,0,17,2
\hiddenapi\stubs\src\main\java\android\app\LoadedApk.java,LoadedApk,class,1,1,0,23,3
\hiddenapi\stubs\src\main\java\android\app\Notification.java,Notification,class,1,1,0,4,1
\hiddenapi\stubs\src\main\java\android\app\NotificationChannel.java,NotificationChannel,class,1,1,0,4,1
\hiddenapi\stubs\src\main\java\android\app\ProfilerInfo.java,ProfilerInfo,class,1,1,0,23,1
\hiddenapi\stubs\src\main\java\android\app\ResourcesManager.java,ResourcesManager,class,1,1,0,4,1
\hiddenapi\stubs\src\main\java\android\content\AttributionSource.java,AttributionSource,class,1,1,0,4,1
\hiddenapi\stubs\src\main\java\android\content\BroadcastReceiver.java,BroadcastReceiver,class,1,1,0,5,1
\hiddenapi\stubs\src\main\java\android\content\ComponentName.java,ComponentName,class,1,1,0,4,1
\hiddenapi\stubs\src\main\java\android\content\Context.java,Context,class,3,1,0,15,1
\hiddenapi\stubs\src\main\java\android\content\IContentProvider.java,IContentProvider,class,4,2,0,24,1
\hiddenapi\stubs\src\main\java\android\content\IIntentReceiver.java,IIntentReceiver,class,4,2,0,40,2
\hiddenapi\stubs\src\main\java\android\content\IIntentSender.java,IIntentSender,class,5,2,0,34,2
\hiddenapi\stubs\src\main\java\android\content\Intent.java,Intent,class,1,1,0,23,1
\hiddenapi\stubs\src\main\java\android\content\IntentFilter.java,IntentFilter,class,1,1,0,5,1
\hiddenapi\stubs\src\main\java\android\content\IntentSender.java,IntentSender,class,1,1,0,4,1
\hiddenapi\stubs\src\main\java\android\content\pm\ApplicationInfo.java,ApplicationInfo,class,1,1,0,12,2
\hiddenapi\stubs\src\main\java\android\content\pm\BaseParceledListSlice.java,BaseParceledListSlice,class,1,1,0,10,1
\hiddenapi\stubs\src\main\java\android\content\pm\IPackageInstaller.java,IPackageInstaller,class,3,2,0,16,1
\hiddenapi\stubs\src\main\java\android\content\pm\IPackageManager.java,IPackageManager,class,7,2,0.52,104,3
\hiddenapi\stubs\src\main\java\android\content\pm\PackageInfo.java,PackageInfo,class,1,1,0,6,1
\hiddenapi\stubs\src\main\java\android\content\pm\PackageInstaller.java,PackageInstaller,class,1,1,0,7,1
\hiddenapi\stubs\src\main\java\android\content\pm\PackageManager.java,PackageManager,class,1,1,0,10,1
\hiddenapi\stubs\src\main\java\android\content\pm\PackageParser.java,PackageParser,class,1,2,0,32,4
\hiddenapi\stubs\src\main\java\android\content\pm\ParceledListSlice.java,ParceledListSlice,class,1,2,0,10,1
\hiddenapi\stubs\src\main\java\android\content\pm\ResolveInfo.java,ResolveInfo,class,1,1,0,4,1
\hiddenapi\stubs\src\main\java\android\content\pm\UserInfo.java,UserInfo,class,1,1,0,6,1
\hiddenapi\stubs\src\main\java\android\content\pm\VersionedPackage.java,VersionedPackage,class,1,1,0,4,1
\hiddenapi\stubs\src\main\java\android\content\res\AssetManager.java,AssetManager,class,2,1,0,18,2
\hiddenapi\stubs\src\main\java\android\content\res\CompatibilityInfo.java,CompatibilityInfo,class,1,1,0,4,1
\hiddenapi\stubs\src\main\java\android\content\res\Configuration.java,Configuration,class,1,1,0,4,1
