file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
C:\lab02_clones\material-components_material-components-android\catalog\java\io\material\catalog\listitem\SegmentedListDemoFragment.java,io.material.catalog.listitem.SegmentedListDemoFragment$CustomItemViewHolder,innerclass,7,7,0,7,4,2,0,12,0,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,24,0,0,2,0,0,2,0,3,0,4,2,0,0,1,33,1,0
C:\lab02_clones\material-components_material-components-android\catalog\java\io\material\catalog\progressindicator\ProgressIndicatorWaveDemoFragment.java,io.material.catalog.progressindicator.ProgressIndicatorWaveDemoFragment,class,9,10,1,9,14,4,0,19,4,0.5,0.0,0.0,4,0,4,0,0,0,4,0,0,0,2,0,0,2,0,0,0,0,0,93,3,0,6,0,5,0,2,15,5,35,2,0,0,7,69,1,0
C:\lab02_clones\material-components_material-components-android\lib\java\com\google\android\material\internal\CollapsingTextHelper.java,com.google.android.material.internal.CollapsingTextHelper,class,27,30,3,27,271,1,0,131,4325,0.96700174,0.0,0.0,102,4,70,32,0,0,71,0,2,0,82,7,1,81,0,0,13,0,40,883,62,0,82,1,31,5,89,203,75,128,2,2,0,0,263,17,0
C:\lab02_clones\material-components_material-components-android\lib\java\com\google\android\material\motion\MaterialBackOrchestrator.java,com.google.android.material.motion.MaterialBackOrchestrator$BackCallbackDelegate,interface,3,3,0,3,2,1,0,0,1,0.0,0.0,0.0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2,0
C:\lab02_clones\material-components_material-components-android\lib\java\com\google\android\material\shape\CornerTreatment.java,com.google.android.material.shape.CornerTreatment,class,5,14,9,5,3,1,2,3,3,0.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,1,0
C:\lab02_clones\material-components_material-components-android\catalog\java\io\material\catalog\preferences\EdgeToEdgePreference.java,io.material.catalog.preferences.EdgeToEdgePreference,class,8,10,2,8,9,2,0,4,13,0.8333333,0.0,0.0,6,0,1,1,4,0,5,0,0,0,5,4,0,3,2,0,4,0,0,32,4,0,3,0,0,0,2,7,0,7,1,0,0,0,42,1,0
C:\lab02_clones\material-components_material-components-android\lib\java\com\google\android\material\carousel\Arrangement.java,com.google.android.material.carousel.Arrangement,class,5,10,5,5,30,1,0,9,0,0.38271606,0.0,0.0,9,1,3,5,0,1,4,0,0,0,9,1,0,1,0,8,4,0,5,94,11,3,3,0,17,9,21,27,30,16,5,0,0,0,186,17,0
C:\lab02_clones\material-components_material-components-android\lib\java\com\google\android\material\snackbar\BaseTransientBottomBar.java,com.google.android.material.snackbar.BaseTransientBottomBar$Anonymous9,anonymous,2,2,0,2,1,1,0,1,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,-1,0
C:\lab02_clones\material-components_material-components-android\catalog\java\io\material\catalog\adaptive\AdaptiveFeedDemoFragment.java,io.material.catalog.adaptive.AdaptiveFeedDemoFragment$FeedAdapter$FeedViewHolder,innerclass,3,3,0,3,1,2,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,8,0
C:\lab02_clones\material-components_material-components-android\catalog\java\io\material\catalog\transition\TransitionContainerTransformViewDemoFragment.java,io.material.catalog.transition.TransitionContainerTransformViewDemoFragment,class,17,21,4,17,15,3,0,26,18,0.73015875,0.0,0.0,9,0,5,4,0,0,5,0,0,0,7,0,0,7,0,0,0,0,1,96,4,0,6,0,0,0,0,16,0,16,2,1,0,1,65,1,0
